 Time YPsol YGsol YdNdt YGdt YGpuf YGpel YGhe YGsep Ypn Yqpk Yndt YnHe Yne YTe YTi 
  1.1200E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.1400E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.1600E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.1800E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.2000E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.2200E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.2400E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.2600E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.2800E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.3000E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.3200E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.3400E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.3600E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
