   0.00000E+00   1.28807E+03   1.15926E+04   3.22016E+04   6.31152E+04   1.04333E+05   1.55856E+05   2.17683E+05   2.89815E+05   3.72251E+05   4.64992E+05   5.68037E+05   6.81387E+05   8.05041E+05   9.39000E+05   1.08326E+06   1.23783E+06   1.40270E+06   1.57788E+06   1.76336E+06   1.95915E+06   2.16524E+06   2.38163E+06   2.60833E+06   2.83324E+06   3.05552E+06   3.27446E+06   3.48946E+06   3.70005E+06   3.90583E+06   4.10647E+06   4.30173E+06   4.49144E+06   4.67545E+06   4.85368E+06   5.02608E+06   5.19265E+06   5.35341E+06   5.50841E+06   5.65770E+06   5.80137E+06   5.93953E+06   6.07229E+06   6.19977E+06   6.32210E+06   6.43942E+06   6.55188E+06   6.65961E+06   6.76277E+06   6.86151E+06
   0.00000E+00   1.04438E+06   4.17690E+06   8.35094E+06   1.25197E+07   1.66808E+07   2.08318E+07   2.49713E+07   2.90973E+07   3.32090E+07   3.73048E+07   4.13836E+07   4.54455E+07   4.94942E+07   5.35190E+07   5.75242E+07   6.15125E+07   6.54728E+07   6.94109E+07   7.33208E+07   7.72054E+07   8.10520E+07   8.48733E+07   8.86526E+07   9.23047E+07   9.57362E+07   9.89638E+07   1.01994E+08   1.04842E+08   1.07519E+08   1.10029E+08   1.12389E+08   1.14599E+08   1.16676E+08   1.18621E+08   1.20439E+08   1.22148E+08   1.23740E+08   1.25219E+08   1.26611E+08   1.27937E+08   1.29141E+08   1.30242E+08   1.31268E+08   1.32241E+08   1.33173E+08   1.34035E+08   1.34816E+08   1.35532E+08   1.36195E+08
   0.00000E+00   2.50848E+00   7.54195E+00   1.25965E+01   1.76442E+01   2.26947E+01   2.77537E+01   3.28187E+01   3.78922E+01   4.29841E+01   4.80977E+01   5.32266E+01   5.83603E+01   6.35025E+01   6.86625E+01   7.38311E+01   7.90050E+01   8.41848E+01   8.93690E+01   9.45532E+01   9.97392E+01   1.04921E+02   1.10101E+02   1.15276E+02   1.20187E+02   1.24845E+02   1.29265E+02   1.33459E+02   1.37436E+02   1.41211E+02   1.44790E+02   1.48183E+02   1.51406E+02   1.54455E+02   1.57347E+02   1.60095E+02   1.62696E+02   1.65157E+02   1.67494E+02   1.69714E+02   1.71814E+02   1.73800E+02   1.75684E+02   1.77472E+02   1.79167E+02   1.80773E+02   1.82295E+02   1.83736E+02   1.85102E+02   1.86398E+02
   6.04294E+02   6.04281E+02   6.04250E+02   6.04212E+02   6.04151E+02   6.04072E+02   6.03976E+02   6.03867E+02   6.03748E+02   6.03619E+02   6.03484E+02   6.03337E+02   6.03176E+02   6.03027E+02   6.02878E+02   6.02715E+02   6.02558E+02   6.02398E+02   6.02235E+02   6.02067E+02   6.01900E+02   6.01722E+02   6.01545E+02   6.01358E+02   6.01176E+02   6.00996E+02   6.00820E+02   6.00646E+02   6.00477E+02   6.00312E+02   6.00147E+02   5.99985E+02   5.99826E+02   5.99669E+02   5.99514E+02   5.99361E+02   5.99215E+02   5.99068E+02   5.98920E+02   5.98777E+02   5.98643E+02   5.98507E+02   5.98368E+02   5.98230E+02   5.98098E+02   5.97975E+02   5.97855E+02   5.97734E+02   5.97613E+02   5.97493E+02
   0.00000E+00   5.02548E-03   5.02466E-03   5.02442E-03   5.02541E-03   5.02745E-03   5.03005E-03   5.03297E-03   5.03633E-03   5.03996E-03   5.04389E-03   5.04817E-03   5.05268E-03   5.05701E-03   5.06217E-03   5.06759E-03   5.07304E-03   5.07936E-03   5.08595E-03   5.09319E-03   5.10077E-03   5.10942E-03   5.11822E-03   5.12809E-03   5.13817E-03   5.14854E-03   5.15891E-03   5.16950E-03   5.18013E-03   5.19070E-03   5.20141E-03   5.21201E-03   5.22277E-03   5.23338E-03   5.24406E-03   5.25495E-03   5.26551E-03   5.27645E-03   5.28776E-03   5.29861E-03   5.30835E-03   5.31959E-03   5.33163E-03   5.34351E-03   5.35456E-03   5.36449E-03   5.37458E-03   5.38546E-03   5.39663E-03   5.40766E-03
   0.00000E+00   2.53680E-05   2.53521E-05   2.53405E-05   2.53549E-05   2.53752E-05   2.53972E-05   2.54234E-05   2.54534E-05   2.54833E-05   2.55174E-05   2.55558E-05   2.55974E-05   2.56349E-05   2.56821E-05   2.57338E-05   2.57856E-05   2.58472E-05   2.59123E-05   2.59848E-05   2.60611E-05   2.61496E-05   2.62395E-05   2.63417E-05   2.64463E-05   2.65547E-05   2.66634E-05   2.67750E-05   2.68876E-05   2.70000E-05   2.71144E-05   2.72285E-05   2.73442E-05   2.74595E-05   2.75761E-05   2.76952E-05   2.78114E-05   2.79335E-05   2.80602E-05   2.81816E-05   2.82909E-05   2.84197E-05   2.85588E-05   2.86968E-05   2.88251E-05   2.89411E-05   2.90592E-05   2.91885E-05   2.93226E-05   2.94556E-05
   0.00000E+00   9.99982E-01   9.99965E-01   1.00004E+00   1.00020E+00   1.00045E+00   1.00079E+00   1.00126E+00   1.00187E+00   1.00265E+00   1.00361E+00   1.00475E+00   1.00612E+00   1.00780E+00   1.00962E+00   1.01166E+00   1.01399E+00   1.01645E+00   1.01914E+00   1.02200E+00   1.02509E+00   1.02825E+00   1.03167E+00   1.03516E+00   1.03874E+00   1.04223E+00   1.04567E+00   1.04899E+00   1.05219E+00   1.05531E+00   1.05828E+00   1.06112E+00   1.06383E+00   1.06640E+00   1.06880E+00   1.07105E+00   1.07320E+00   1.07510E+00   1.07680E+00   1.07847E+00   1.08016E+00   1.08142E+00   1.08240E+00   1.08329E+00   1.08420E+00   1.08515E+00   1.08597E+00   1.08653E+00   1.08691E+00   1.08721E+00
   0.00000E+00   6.67707E-05   6.18802E-04   1.92526E-03   3.66240E-03   5.74533E-03   8.13366E-03   1.07925E-02   1.37035E-02   1.68608E-02   2.02402E-02   2.38296E-02   2.76181E-02   3.16178E-02   3.58124E-02   4.01708E-02   4.47044E-02   4.94061E-02   5.42583E-02   5.92601E-02   6.44051E-02   6.96845E-02   7.50960E-02   8.06320E-02   8.61917E-02   9.15772E-02   9.67834E-02   1.01811E-01   1.06644E-01   1.11302E-01   1.15774E-01   1.20053E-01   1.24178E-01   1.28103E-01   1.31854E-01   1.35461E-01   1.38896E-01   1.42136E-01   1.45243E-01   1.48234E-01   1.51051E-01   1.53708E-01   1.56225E-01   1.58628E-01   1.60922E-01   1.63084E-01   1.65146E-01   1.67085E-01   1.68911E-01   1.70651E-01
   0.00000E+00   7.10319E-02   7.20608E-02   7.40388E-02   7.72133E-02   8.18238E-02   8.81811E-02   9.66681E-02   1.07729E-01   1.21868E-01   1.39575E-01   1.61372E-01   1.87775E-01   2.19255E-01   2.56144E-01   2.98782E-01   3.47424E-01   4.02223E-01   4.63288E-01   5.30731E-01   6.04636E-01   6.85121E-01   7.72342E-01   8.66573E-01   9.62860E-01   1.06068E+00   1.15954E+00   1.25895E+00   1.35839E+00   1.45731E+00   1.55518E+00   1.65138E+00   1.74539E+00   1.83670E+00   1.92479E+00   2.00918E+00   2.08957E+00   2.16547E+00   2.23649E+00   2.30231E+00   2.36276E+00   2.41766E+00   2.46702E+00   2.51115E+00   2.55054E+00   2.58581E+00   2.61767E+00   2.64698E+00   2.67545E+00   2.70306E+00
   2.67842E-03   2.67842E-03   2.69834E-03   2.74721E-03   2.82472E-03   2.93960E-03   3.09772E-03   3.30568E-03   3.57021E-03   3.89729E-03   4.29051E-03   4.75055E-03   5.27520E-03   5.85831E-03   6.48968E-03   7.15554E-03   7.84095E-03   8.53014E-03   9.20597E-03   9.85335E-03   1.04580E-02   1.10080E-02   1.14913E-02   1.19068E-02   1.22329E-02   1.24562E-02   1.25845E-02   1.26215E-02   1.25697E-02   1.24307E-02   1.22061E-02   1.18968E-02   1.15043E-02   1.10308E-02   1.04795E-02   9.85549E-03   9.16504E-03   8.41746E-03   7.62319E-03   6.79444E-03   5.94570E-03   5.09461E-03   4.25730E-03   3.45027E-03   2.68983E-03   1.99142E-03   1.36964E-03   8.38633E-04   4.15595E-04   6.11762E-05
   5.30169E+01   5.30169E+01   5.30169E+01   5.30169E+01   5.30169E+01   5.30169E+01   5.30169E+01   5.30168E+01   5.30168E+01   5.30168E+01   5.30167E+01   5.30167E+01   5.30166E+01   5.30165E+01   5.30164E+01   5.30162E+01   5.30160E+01   5.30158E+01   5.30154E+01   5.30150E+01   5.30146E+01   5.30140E+01   5.30134E+01   5.30126E+01   5.30118E+01   5.30110E+01   5.30101E+01   5.30092E+01   5.30083E+01   5.30074E+01   5.30066E+01   5.30058E+01   5.30050E+01   5.30043E+01   5.30036E+01   5.30030E+01   5.30024E+01   5.30020E+01   5.30015E+01   5.30012E+01   5.30009E+01   5.30006E+01   5.30004E+01   5.30003E+01   5.30002E+01   5.30001E+01   5.30000E+01   5.30000E+01   5.30000E+01   5.30000E+01
   0.00000E+00   1.72828E+03   6.91252E+03   1.38219E+04   2.07255E+04   2.76206E+04   3.45044E+04   4.13751E+04   4.82301E+04   5.50679E+04   6.18866E+04   6.86843E+04   7.54604E+04   8.22169E+04   8.89442E+04   9.56452E+04   1.02321E+05   1.08962E+05   1.15572E+05   1.22145E+05   1.28683E+05   1.35174E+05   1.41628E+05   1.48031E+05   1.54229E+05   1.60070E+05   1.65577E+05   1.70765E+05   1.75654E+05   1.80261E+05   1.84601E+05   1.88691E+05   1.92541E+05   1.96170E+05   1.99586E+05   2.02798E+05   2.05828E+05   2.08673E+05   2.11342E+05   2.13859E+05   2.16251E+05   2.18471E+05   2.20540E+05   2.22485E+05   2.24327E+05   2.26081E+05   2.27725E+05   2.29252E+05   2.30677E+05   2.32015E+05
