 npl time [msec]
 19718  28400.4966
 rpl   zpl  tokpl
  592.96875  239.0625  0.492677448
  592.96875  243.75  0.471981139
  592.96875  248.4375  0.452107396
  592.96875  253.125  0.432978177
  592.96875  257.8125  0.414466549
  592.96875  262.5  0.396472468
  592.96875  267.1875  0.378961164
  592.96875  271.875  0.361907613
  592.96875  276.5625  0.345292201
  592.96875  281.25  0.329106073
  592.96875  285.9375  0.313363294
  592.96875  290.625  0.298096754
  592.96875  295.3125  0.283402354
  592.96875  300.  0.269262926
  592.96875  304.6875  0.255668653
  592.96875  309.375  0.241637581
  592.96875  314.0625  0.225598076
  592.96875  318.75  0.204932296
  592.96875  323.4375  0.179213251
  592.96875  328.125  0.15564114
  592.96875  332.8125  0.143670449
  592.96875  337.5  0.15146607
  592.96875  342.1875  0.15377572
  592.96875  346.875  0.139332134
  592.96875  351.5625  0.113087548
  592.96875  356.25  0.0981539192
  592.96875  360.9375  0.0774208668
  592.96875  365.625  0.0582559748
  592.96875  370.3125  0.0821001786
  592.96875  375.  0.214784829
  592.96875  379.6875  0.464156565
  592.96875  384.375  0.657029028
  592.96875  389.0625  0.493473649
  592.96875  393.75  0.423626602
  595.3125 -281.25  0.434852754
  595.3125 -276.5625  0.439707084
  595.3125 -271.875  0.420185818
  595.3125 -267.1875  0.481226383
  595.3125 -262.5  0.63649169
  595.3125 -257.8125  0.644556164
  595.3125 -253.125  0.544447357
  595.3125 -248.4375  0.402159988
  595.3125 -243.75  0.250422635
  595.3125 -239.0625  0.144483224
  595.3125 -234.375  0.0759933416
  595.3125 -229.6875  0.0574311549
  595.3125 -225.  0.0673235618
  595.3125 -220.3125  0.0812966849
  595.3125 -215.625  0.0967063071
  595.3125 -210.9375  0.106525666
  595.3125 -206.25  0.121986408
  595.3125 -201.5625  0.141650526
  595.3125 -196.875  0.15289765
  595.3125 -192.1875  0.155227199
  595.3125 -187.5  0.14754349
  595.3125 -182.8125  0.145343871
  595.3125 -178.125  0.156191736
  595.3125 -173.4375  0.174985727
  595.3125 -168.75  0.197241695
  595.3125 -164.0625  0.215788666
  595.3125 -159.375  0.231523357
  595.3125 -154.6875  0.244431882
  595.3125 -150.  0.256365677
  595.3125 -145.3125  0.268066753
  595.3125 -140.625  0.280308548
  595.3125 -135.9375  0.293027513
  595.3125 -131.25  0.306313101
  595.3125 -126.5625  0.320081146
  595.3125 -121.875  0.334308706
  595.3125 -117.1875  0.348965791
  595.3125 -112.5  0.364062234
  595.3125 -107.8125  0.379606654
  595.3125 -103.125  0.395616786
  595.3125 -98.4375  0.41211428
  595.3125 -93.75  0.429122376
  595.3125 -89.0625  0.4467264
  595.3125 -84.375  0.465026835
  595.3125 -79.6875  0.484102012
  595.3125 -75.  0.504024984
  595.3125 -70.3125  0.524869252
  595.3125 -65.625  0.54672211
  595.3125 -60.9375  0.569510994
  595.3125 -56.25  0.593197967
  595.3125 -51.5625  0.617567537
  595.3125 -46.875  0.642433331
  595.3125 -42.1875  0.667629768
  595.3125 -37.5  0.692656851
  595.3125 -32.8125  0.71679293
  595.3125 -28.125  0.73934508
  595.3125 -23.4375  0.759507284
  595.3125 -18.75  0.777156744
  595.3125 -14.0625  0.792087431
  595.3125 -9.375  0.804370187
  595.3125 -4.6875  0.814072129
  595.3125  0.  0.821249689
  595.3125  4.6875  0.826270735
  595.3125  9.375  0.829611719
  595.3125  14.0625  0.831641858
  595.3125  18.75  0.832739086
  595.3125  23.4375  0.83312563
  595.3125  28.125  0.83303973
  595.3125  32.8125  0.832614458
  595.3125  37.5  0.831978056
  595.3125  42.1875  0.831229145
  595.3125  46.875  0.830446113
  595.3125  51.5625  0.829711434
  595.3125  56.25  0.82902729
  595.3125  60.9375  0.828417439
  595.3125  65.625  0.82789895
  595.3125  70.3125  0.827487615
  595.3125  75.  0.827195026
  595.3125  79.6875  0.827025552
  595.3125  84.375  0.826984225
  595.3125  89.0625  0.827069629
  595.3125  93.75  0.827284408
  595.3125  98.4375  0.827621972
  595.3125  103.125  0.828077557
  595.3125  107.8125  0.828636478
  595.3125  112.5  0.829284082
  595.3125  117.1875  0.83000108
  595.3125  121.875  0.830770575
  595.3125  126.5625  0.831562872
  595.3125  131.25  0.832284819
  595.3125  135.9375  0.832851445
  595.3125  140.625  0.833131389
  595.3125  145.3125  0.832997853
  595.3125  150.  0.832231511
  595.3125  154.6875  0.830596261
  595.3125  159.375  0.827731968
  595.3125  164.0625  0.823228362
  595.3125  168.75  0.816618081
  595.3125  173.4375  0.80731274
  595.3125  178.125  0.795252313
  595.3125  182.8125  0.780307368
  595.3125  187.5  0.762402532
  595.3125  192.1875  0.741667013
  595.3125  196.875  0.718271369
  595.3125  201.5625  0.69301903
  595.3125  206.25  0.666724752
  595.3125  210.9375  0.640213494
  595.3125  215.625  0.614024994
  595.3125  220.3125  0.588354714
  595.3125  225.  0.563429952
  595.3125  229.6875  0.539481094
  595.3125  234.375  0.516538153
  595.3125  239.0625  0.494643634
  595.3125  243.75  0.473684933
  595.3125  248.4375  0.453578921
  595.3125  253.125  0.434244011
  595.3125  257.8125  0.415555079
  595.3125  262.5  0.397397281
  595.3125  267.1875  0.379740526
  595.3125  271.875  0.362548206
  595.3125  276.5625  0.345803572
  595.3125  281.25  0.329497292
  595.3125  285.9375  0.313640054
  595.3125  290.625  0.298265441
  595.3125  295.3125  0.283466268
  595.3125  300.  0.269231848
  595.3125  304.6875  0.255546702
  595.3125  309.375  0.241407029
  595.3125  314.0625  0.225148633
  595.3125  318.75  0.20420363
  595.3125  323.4375  0.178129986
  595.3125  328.125  0.15489135
  595.3125  332.8125  0.143747525
  595.3125  337.5  0.152645332
  595.3125  342.1875  0.153413399
  595.3125  346.875  0.137044684
  595.3125  351.5625  0.110967161
  595.3125  356.25  0.0969197289
  595.3125  360.9375  0.0748680035
  595.3125  365.625  0.0575746078
  595.3125  370.3125  0.098380037
  595.3125  375.  0.252856669
  595.3125  379.6875  0.512706413
  595.3125  384.375  0.666564206
  595.3125  389.0625  0.440869678
  595.3125  393.75  0.437048366
  597.65625 -276.5625  0.44967365
  597.65625 -271.875  0.430343081
  597.65625 -267.1875  0.435151736
  597.65625 -262.5  0.586481389
  597.65625 -257.8125  0.659686052
  597.65625 -253.125  0.579505503
  597.65625 -248.4375  0.442490952
  597.65625 -243.75  0.286395047
  597.65625 -239.0625  0.164526785
  597.65625 -234.375  0.0868012386
  597.65625 -229.6875  0.0587087844
  597.65625 -225.  0.0661715179
  597.65625 -220.3125  0.0797015492
  597.65625 -215.625  0.0961016119
  597.65625 -210.9375  0.106041074
  597.65625 -206.25  0.120814782
  597.65625 -201.5625  0.140798467
  597.65625 -196.875  0.15286426
  597.65625 -192.1875  0.155766845
  597.65625 -187.5  0.14811981
  597.65625 -182.8125  0.145640076
  597.65625 -178.125  0.156512722
  597.65625 -173.4375  0.175475391
  597.65625 -168.75  0.197854313
  597.65625 -164.0625  0.216471193
  597.65625 -159.375  0.232193845
  597.65625 -154.6875  0.245107068
  597.65625 -150.  0.257105872
  597.65625 -145.3125  0.268906164
  597.65625 -140.625  0.281254299
  597.65625 -135.9375  0.294100504
  597.65625 -131.25  0.307513879
  597.65625 -126.5625  0.321408573
  597.65625 -121.875  0.335766964
  597.65625 -117.1875  0.350558397
  597.65625 -112.5  0.365799391
  597.65625 -107.8125  0.381496287
  597.65625 -103.125  0.397666768
  597.65625 -98.4375  0.414339269
  597.65625 -93.75  0.431536552
  597.65625 -89.0625  0.449359145
  597.65625 -84.375  0.467913601
  597.65625 -79.6875  0.487269765
  597.65625 -75.  0.507509703
  597.65625 -70.3125  0.528712039
  597.65625 -65.625  0.55094081
  597.65625 -60.9375  0.574135202
  597.65625 -56.25  0.598202125
  597.65625 -51.5625  0.622947515
  597.65625 -46.875  0.648140929
  597.65625 -42.1875  0.67364905
  597.65625 -37.5  0.698760639
  597.65625 -32.8125  0.722764592
  597.65625 -28.125  0.744866233
  597.65625 -23.4375  0.76447233
  597.65625 -18.75  0.78138066
  597.65625 -14.0625  0.795529771
  597.65625 -9.375  0.806950633
  597.65625 -4.6875  0.815741376
  597.65625  0.  0.821984952
  597.65625  4.6875  0.826239307
  597.65625  9.375  0.828925001
  597.65625  14.0625  0.830440971
  597.65625  18.75  0.831106318
  597.65625  23.4375  0.831161062
  597.65625  28.125  0.830798918
  597.65625  32.8125  0.830153421
  597.65625  37.5  0.82934857
  597.65625  42.1875  0.828478693
  597.65625  46.875  0.827638254
  597.65625  51.5625  0.826834955
  597.65625  56.25  0.826094238
  597.65625  60.9375  0.825439941
  597.65625  65.625  0.824892747
  597.65625  70.3125  0.824465888
  597.65625  75.  0.824165775
  597.65625  79.6875  0.823996768
  597.65625  84.375  0.823959304
  597.65625  89.0625  0.824054939
  597.65625  93.75  0.82428196
  597.65625  98.4375  0.82464107
  597.65625  103.125  0.82512601
  597.65625  107.8125  0.825728971
  597.65625  112.5  0.826435817
  597.65625  117.1875  0.827219526
  597.65625  121.875  0.828058062
  597.65625  126.5625  0.828932554
  597.65625  131.25  0.829797323
  597.65625  135.9375  0.830540947
  597.65625  140.625  0.83105482
  597.65625  145.3125  0.831182298
  597.65625  150.  0.830769033
  597.65625  154.6875  0.829534641
  597.65625  159.375  0.827192692
  597.65625  164.0625  0.823295305
  597.65625  168.75  0.817385166
  597.65625  173.4375  0.808858481
  597.65625  178.125  0.797477928
  597.65625  182.8125  0.783134483
  597.65625  187.5  0.765774783
  597.65625  192.1875  0.745430432
  597.65625  196.875  0.722321684
  597.65625  201.5625  0.697095189
  597.65625  206.25  0.670651326
  597.65625  210.9375  0.643827579
  597.65625  215.625  0.617316102
  597.65625  220.3125  0.591304592
  597.65625  225.  0.566031365
  597.65625  229.6875  0.541745399
  597.65625  234.375  0.518484002
  597.65625  239.0625  0.496313079
  597.65625  243.75  0.475108834
  597.65625  248.4375  0.454786446
  597.65625  253.125  0.435259943
  597.65625  257.8125  0.416408254
  597.65625  262.5  0.39810125
  597.65625  267.1875  0.380306248
  597.65625  271.875  0.362986179
  597.65625  276.5625  0.346120869
  597.65625  281.25  0.329702741
  597.65625  285.9375  0.313739416
  597.65625  290.625  0.298265009
  597.65625  295.3125  0.283373894
  597.65625  300.  0.269054003
  597.65625  304.6875  0.25527932
  597.65625  309.375  0.241022974
  597.65625  314.0625  0.224498667
  597.65625  318.75  0.203240549
  597.65625  323.4375  0.176792677
  597.65625  328.125  0.154020705
  597.65625  332.8125  0.144131391
  597.65625  337.5  0.153871421
  597.65625  342.1875  0.152846743
  597.65625  346.875  0.134437273
  597.65625  351.5625  0.109489207
  597.65625  356.25  0.0954878092
  597.65625  360.9375  0.0723995658
  597.65625  365.625  0.0584081618
  597.65625  370.3125  0.118624423
  597.65625  375.  0.301324593
  597.65625  379.6875  0.559180769
  597.65625  384.375  0.64337888
  597.65625  389.0625  0.427445387
  597.65625  393.75  0.448395454
  600. -276.5625  0.449076519
  600. -271.875  0.444288848
  600. -267.1875  0.430226913
  600. -262.5  0.529380204
  600. -257.8125  0.663935121
  600. -253.125  0.611376445
  600. -248.4375  0.484304002
  600. -243.75  0.326221281
  600. -239.0625  0.187967735
  600. -234.375  0.100198134
  600. -229.6875  0.0611343111
  600. -225.  0.0641078763
  600. -220.3125  0.0779445988
  600. -215.625  0.0953100397
  600. -210.9375  0.105436474
  600. -206.25  0.119390254
  600. -201.5625  0.139657247
  600. -196.875  0.152705616
  600. -192.1875  0.156364779
  600. -187.5  0.148814132
  600. -182.8125  0.145854997
  600. -178.125  0.156630973
  600. -173.4375  0.175670185
  600. -168.75  0.198188227
  600. -164.0625  0.216916562
  600. -159.375  0.232670406
  600. -154.6875  0.245610915
  600. -150.  0.257681708
  600. -145.3125  0.269575817
  600. -140.625  0.282026248
  600. -135.9375  0.294988176
  600. -131.25  0.308517925
  600. -126.5625  0.322533706
  600. -121.875  0.337016422
  600. -117.1875  0.351935071
  600. -112.5  0.367309694
  600. -107.8125  0.383152179
  600. -103.125  0.399470113
  600. -98.4375  0.416307918
  600. -93.75  0.433687964
  600. -89.0625  0.451718906
  600. -84.375  0.470507369
  600. -79.6875  0.490131834
  600. -75.  0.510668976
  600. -70.3125  0.532220256
  600. -65.625  0.554798798
  600. -60.9375  0.578371767
  600. -56.25  0.602800545
  600. -51.5625  0.627887368
  600. -46.875  0.653407656
  600. -42.1875  0.679140824
  600. -37.5  0.704281197
  600. -32.8125  0.728096972
  600. -28.125  0.749707574
  600. -23.4375  0.768743035
  600. -18.75  0.784927012
  600. -14.0625  0.798298807
  600. -9.375  0.808895387
  600. -4.6875  0.816758862
  600.  0.  0.822206119
  600.  4.6875  0.82577988
  600.  9.375  0.827892036
  600.  14.0625  0.828972652
  600.  18.75  0.829266096
  600.  23.4375  0.829042435
  600.  28.125  0.828441396
  600.  32.8125  0.827618281
  600.  37.5  0.826678366
  600.  42.1875  0.825746815
  600.  46.875  0.824832996
  600.  51.5625  0.823965551
  600.  56.25  0.82317851
  600.  60.9375  0.822496108
  600.  65.625  0.821936044
  600.  70.3125  0.821506565
  600.  75.  0.821208968
  600.  79.6875  0.821044026
  600.  84.375  0.821012915
  600.  89.0625  0.821113584
  600.  93.75  0.821348393
  600.  98.4375  0.821717862
  600.  103.125  0.822220832
  600.  107.8125  0.822854647
  600.  112.5  0.82360626
  600.  117.1875  0.824454003
  600.  121.875  0.825364817
  600.  126.5625  0.826309929
  600.  131.25  0.827272631
  600.  135.9375  0.828169561
  600.  140.625  0.828876871
  600.  145.3125  0.829247627
  600.  150.  0.829121616
  600.  154.6875  0.828249213
  600.  159.375  0.826350403
  600.  164.0625  0.822992772
  600.  168.75  0.817709684
  600.  173.4375  0.809918343
  600.  178.125  0.799174978
  600.  182.8125  0.785417453
  600.  187.5  0.768585618
  600.  192.1875  0.748626202
  600.  196.875  0.725814439
  600.  201.5625  0.700644852
  600.  206.25  0.674086382
  600.  210.9375  0.646983502
  600.  215.625  0.620175745
  600.  220.3125  0.593848948
  600.  225.  0.568261802
  600.  229.6875  0.543660479
  600.  234.375  0.520107578
  600.  239.0625  0.497681288
  600.  243.75  0.476251027
  600.  248.4375  0.455730154
  600.  253.125  0.436027403
  600.  257.8125  0.41702318
  600.  262.5  0.398577829
  600.  267.1875  0.380655943
  600.  271.875  0.363218875
  600.  276.5625  0.346244667
  600.  281.25  0.329725165
  600.  285.9375  0.313662814
  600.  290.625  0.298097964
  600.  295.3125  0.283124481
  600.  300.  0.268724905
  600.  304.6875  0.254868314
  600.  309.375  0.240483669
  600.  314.0625  0.223647316
  600.  318.75  0.202037002
  600.  323.4375  0.175209519
  600.  328.125  0.153055124
  600.  332.8125  0.145136185
  600.  337.5  0.155106568
  600.  342.1875  0.152034285
  600.  346.875  0.131521235
  600.  351.5625  0.10798859
  600.  356.25  0.0932901718
  600.  360.9375  0.0701598543
  600.  365.625  0.0613616176
  600.  370.3125  0.143340366
  600.  375.  0.354119898
  600.  379.6875  0.600601525
  600.  384.375  0.591571511
  600.  389.0625  0.429875272
  600.  393.75  0.452944024
  602.34375 -271.875  0.456604404
  602.34375 -267.1875  0.436233945
  602.34375 -262.5  0.472746391
  602.34375 -257.8125  0.628135709
  602.34375 -253.125  0.637566282
  602.34375 -248.4375  0.526360102
  602.34375 -243.75  0.369552936
  602.34375 -239.0625  0.215317143
  602.34375 -234.375  0.116594638
  602.34375 -229.6875  0.0651329128
  602.34375 -225.  0.0623231434
  602.34375 -220.3125  0.0760888814
  602.34375 -215.625  0.0937412112
  602.34375 -210.9375  0.104707655
  602.34375 -206.25  0.11771425
  602.34375 -201.5625  0.138210689
  602.34375 -196.875  0.152395775
  602.34375 -192.1875  0.156776393
  602.34375 -187.5  0.14962759
  602.34375 -182.8125  0.145998086
  602.34375 -178.125  0.156541207
  602.34375 -173.4375  0.17556341
  602.34375 -168.75  0.198257088
  602.34375 -164.0625  0.217121277
  602.34375 -159.375  0.232953247
  602.34375 -154.6875  0.245950295
  602.34375 -150.  0.258091644
  602.34375 -145.3125  0.270076443
  602.34375 -140.625  0.282620111
  602.34375 -135.9375  0.295695624
  602.34375 -131.25  0.309332882
  602.34375 -126.5625  0.323460037
  602.34375 -121.875  0.338054485
  602.34375 -117.1875  0.353095516
  602.34375 -112.5  0.368594371
  602.34375 -107.8125  0.384569906
  602.34375 -103.125  0.401032172
  602.34375 -98.4375  0.418022598
  602.34375 -93.75  0.435572667
  602.34375 -89.0625  0.453800328
  602.34375 -84.375  0.472812636
  602.34375 -79.6875  0.49268789
  602.34375 -75.  0.513507579
  602.34375 -70.3125  0.535382076
  602.34375 -65.625  0.558289294
  602.34375 -60.9375  0.582215126
  602.34375 -56.25  0.606971252
  602.34375 -51.5625  0.63236701
  602.34375 -46.875  0.658203239
  602.34375 -42.1875  0.684090058
  602.34375 -37.5  0.709209432
  602.34375 -32.8125  0.732784263
  602.34375 -28.125  0.75389928
  602.34375 -23.4375  0.772328985
  602.34375 -18.75  0.787837375
  602.34375 -14.0625  0.800462411
  602.34375 -9.375  0.810262731
  602.34375 -4.6875  0.817263448
  602.34375  0.  0.822003659
  602.34375  4.6875  0.824973282
  602.34375  9.375  0.826615822
  602.34375  14.0625  0.827296026
  602.34375  18.75  0.82729332
  602.34375  23.4375  0.826812767
  602.34375  28.125  0.826020397
  602.34375  32.8125  0.825048841
  602.34375  37.5  0.82403621
  602.34375  42.1875  0.823025668
  602.34375  46.875  0.822043344
  602.34375  51.5625  0.82112671
  602.34375  56.25  0.820310324
  602.34375  60.9375  0.819618072
  602.34375  65.625  0.819058218
  602.34375  70.3125  0.818633536
  602.34375  75.  0.818343978
  602.34375  79.6875  0.818186847
  602.34375  84.375  0.818161386
  602.34375  89.0625  0.818266115
  602.34375  93.75  0.818503483
  602.34375  98.4375  0.818877223
  602.34375  103.125  0.819389409
  602.34375  107.8125  0.820038478
  602.34375  112.5  0.820819788
  602.34375  117.1875  0.821715996
  602.34375  121.875  0.822696055
  602.34375  126.5625  0.823717918
  602.34375  131.25  0.824746873
  602.34375  135.9375  0.825767755
  602.34375  140.625  0.826636646
  602.34375  145.3125  0.827221908
  602.34375  150.  0.827338219
  602.34375  154.6875  0.826791586
  602.34375  159.375  0.825266311
  602.34375  164.0625  0.82238875
  602.34375  168.75  0.81766069
  602.34375  173.4375  0.810542218
  602.34375  178.125  0.800401859
  602.34375  182.8125  0.787194868
  602.34375  187.5  0.770837898
  602.34375  192.1875  0.751274646
  602.34375  196.875  0.72875694
  602.34375  201.5625  0.703664877
  602.34375  206.25  0.677020007
  602.34375  210.9375  0.649681875
  602.34375  215.625  0.622598895
  602.34375  220.3125  0.59598427
  602.34375  225.  0.57010962
  602.34375  229.6875  0.545218458
  602.34375  234.375  0.521406885
  602.34375  239.0625  0.498740163
  602.34375  243.75  0.477102909
  602.34375  248.4375  0.456403695
  602.34375  253.125  0.436540105
  602.34375  257.8125  0.417396448
  602.34375  262.5  0.398828601
  602.34375  267.1875  0.380791669
  602.34375  271.875  0.363245793
  602.34375  276.5625  0.346172093
  602.34375  281.25  0.329558515
  602.34375  285.9375  0.313411816
  602.34375  290.625  0.297764287
  602.34375  295.3125  0.282719034
  602.34375  300.  0.26824908
  602.34375  304.6875  0.254311406
  602.34375  309.375  0.239787117
  602.34375  314.0625  0.222586502
  602.34375  318.75  0.200584976
  602.34375  323.4375  0.173397858
  602.34375  328.125  0.15202553
  602.34375  332.8125  0.146327712
  602.34375  337.5  0.156300206
  602.34375  342.1875  0.15092962
  602.34375  346.875  0.128311329
  602.34375  351.5625  0.106455734
  602.34375  356.25  0.0898807692
  602.34375  360.9375  0.0682808424
  602.34375  365.625  0.0671619439
  602.34375  370.3125  0.173053813
  602.34375  375.  0.409971002
  602.34375  379.6875  0.633680094
  602.34375  384.375  0.533042609
  602.34375  389.0625  0.439795703
  604.6875 -271.875  0.460834927
  604.6875 -267.1875  0.448731143
  604.6875 -262.5  0.443776309
  604.6875 -257.8125  0.576278819
  604.6875 -253.125  0.654934859
  604.6875 -248.4375  0.566628013
  604.6875 -243.75  0.415591988
  604.6875 -239.0625  0.249134321
  604.6875 -234.375  0.136460368
  604.6875 -229.6875  0.0712176881
  604.6875 -225.  0.0611131924
  604.6875 -220.3125  0.0742152388
  604.6875 -215.625  0.0914610965
  604.6875 -210.9375  0.103853595
  604.6875 -206.25  0.115829258
  604.6875 -201.5625  0.136451661
  604.6875 -196.875  0.15190622
  604.6875 -192.1875  0.157065107
  604.6875 -187.5  0.150563073
  604.6875 -182.8125  0.146089009
  604.6875 -178.125  0.156262875
  604.6875 -173.4375  0.175160518
  604.6875 -168.75  0.198052956
  604.6875 -164.0625  0.217085805
  604.6875 -159.375  0.233049786
  604.6875 -154.6875  0.246125327
  604.6875 -150.  0.258336465
  604.6875 -145.3125  0.27040728
  604.6875 -140.625  0.283041581
  604.6875 -135.9375  0.296214201
  604.6875 -131.25  0.309952134
  604.6875 -126.5625  0.324182949
  604.6875 -121.875  0.33888102
  604.6875 -117.1875  0.354033468
  604.6875 -112.5  0.369647518
  604.6875 -107.8125  0.385744675
  604.6875 -103.125  0.402342591
  604.6875 -98.4375  0.419472256
  604.6875 -93.75  0.437181107
  604.6875 -89.0625  0.455598504
  604.6875 -84.375  0.474817257
  604.6875 -79.6875  0.494926018
  604.6875 -75.  0.516006474
  604.6875 -70.3125  0.53817914
  604.6875 -65.625  0.561396109
  604.6875 -60.9375  0.585642969
  604.6875 -56.25  0.610702515
  604.6875 -51.5625  0.636380151
  604.6875 -46.875  0.662492603
  604.6875 -42.1875  0.688489367
  604.6875 -37.5  0.713541238
  604.6875 -32.8125  0.736801051
  604.6875 -28.125  0.757466449
  604.6875 -23.4375  0.775302443
  604.6875 -18.75  0.790168664
  604.6875 -14.0625  0.802071509
  604.6875 -9.375  0.811081412
  604.6875 -4.6875  0.817337312
  604.6875  0.  0.821451349
  604.6875  4.6875  0.823891885
  604.6875  9.375  0.825132472
  604.6875  14.0625  0.825473312
  604.6875  18.75  0.825213777
  604.6875  23.4375  0.824520567
  604.6875  28.125  0.823566949
  604.6875  32.8125  0.822497865
  604.6875  37.5  0.821411497
  604.6875  42.1875  0.820328392
  604.6875  46.875  0.819290303
  604.6875  51.5625  0.81834232
  604.6875  56.25  0.817516196
  604.6875  60.9375  0.816824512
  604.6875  65.625  0.816273639
  604.6875  70.3125  0.815844526
  604.6875  75.  0.815559795
  604.6875  79.6875  0.8154117
  604.6875  84.375  0.815391699
  604.6875  89.0625  0.815499117
  604.6875  93.75  0.81574002
  604.6875  98.4375  0.816126535
  604.6875  103.125  0.816644878
  604.6875  107.8125  0.817301112
  604.6875  112.5  0.818098893
  604.6875  117.1875  0.819027791
  604.6875  121.875  0.82006169
  604.6875  126.5625  0.82115705
  604.6875  131.25  0.822266514
  604.6875  135.9375  0.823363202
  604.6875  140.625  0.824373089
  604.6875  145.3125  0.825135166
  604.6875  150.  0.825471602
  604.6875  154.6875  0.825195285
  604.6875  159.375  0.823993375
  604.6875  164.0625  0.821535797
  604.6875  168.75  0.817296393
  604.6875  173.4375  0.810746461
  604.6875  178.125  0.80120253
  604.6875  182.8125  0.788508851
  604.6875  187.5  0.772589696
  604.6875  192.1875  0.753399988
  604.6875  196.875  0.731163907
  604.6875  201.5625  0.70616144
  604.6875  206.25  0.679451128
  604.6875  210.9375  0.651931572
  604.6875  215.625  0.624574894
  604.6875  220.3125  0.597700598
  604.6875  225.  0.571566817
  604.6875  229.6875  0.546418309
  604.6875  234.375  0.52236993
  604.6875  239.0625  0.499488864
  604.6875  243.75  0.477665937
  604.6875  248.4375  0.456804577
  604.6875  253.125  0.436801658
  604.6875  257.8125  0.417532297
  604.6875  262.5  0.398852026
  604.6875  267.1875  0.380710572
  604.6875  271.875  0.363070445
  604.6875  276.5625  0.345905114
  604.6875  281.25  0.329208679
  604.6875  285.9375  0.312983096
  604.6875  290.625  0.297265505
  604.6875  295.3125  0.282157561
  604.6875  300.  0.267625535
  604.6875  304.6875  0.253608713
  604.6875  309.375  0.238928267
  604.6875  314.0625  0.221308848
  604.6875  318.75  0.198879339
  604.6875  323.4375  0.171370809
  604.6875  328.125  0.150969798
  604.6875  332.8125  0.147714679
  604.6875  337.5  0.157102648
  604.6875  342.1875  0.149483861
  604.6875  346.875  0.124858599
  604.6875  351.5625  0.104867551
  604.6875  356.25  0.0862464465
  604.6875  360.9375  0.0646288309
  604.6875  365.625  0.0766776074
  604.6875  370.3125  0.208326341
  604.6875  375.  0.46695199
  604.6875  379.6875  0.654700178
  604.6875  384.375  0.476469099
  604.6875  389.0625  0.452990499
  607.03125 -267.1875  0.462274066
  607.03125 -262.5  0.444006231
  607.03125 -257.8125  0.518794053
  607.03125 -253.125  0.659473904
  607.03125 -248.4375  0.602928102
  607.03125 -243.75  0.46342509
  607.03125 -239.0625  0.292952616
  607.03125 -234.375  0.160222916
  607.03125 -229.6875  0.0808657928
  607.03125 -225.  0.0608693271
  607.03125 -220.3125  0.0724189377
  607.03125 -215.625  0.0889060538
  607.03125 -210.9375  0.102863376
  607.03125 -206.25  0.113824445
  607.03125 -201.5625  0.134374296
  607.03125 -196.875  0.151205739
  607.03125 -192.1875  0.157278174
  607.03125 -187.5  0.151617361
  607.03125 -182.8125  0.146149827
  607.03125 -178.125  0.155809003
  607.03125 -173.4375  0.174472093
  607.03125 -168.75  0.19757503
  607.03125 -164.0625  0.216810742
  607.03125 -159.375  0.232949772
  607.03125 -154.6875  0.24613263
  607.03125 -150.  0.258424265
  607.03125 -145.3125  0.27057134
  607.03125 -140.625  0.283284669
  607.03125 -135.9375  0.296544759
  607.03125 -131.25  0.310376029
  607.03125 -126.5625  0.324697959
  607.03125 -121.875  0.339496755
  607.03125 -117.1875  0.354749528
  607.03125 -112.5  0.370473086
  607.03125 -107.8125  0.386682158
  607.03125 -103.125  0.403398804
  607.03125 -98.4375  0.420659302
  607.03125 -93.75  0.438521183
  607.03125 -89.0625  0.457102416
  607.03125 -84.375  0.476513162
  607.03125 -79.6875  0.496838431
  607.03125 -75.  0.518161376
  607.03125 -70.3125  0.540606777
  607.03125 -65.625  0.564113522
  607.03125 -60.9375  0.58864303
  607.03125 -56.25  0.613985756
  607.03125 -51.5625  0.63990849
  607.03125 -46.875  0.666259767
  607.03125 -42.1875  0.692329135
  607.03125 -37.5  0.717286553
  607.03125 -32.8125  0.740204346
  607.03125 -28.125  0.760442416
  607.03125 -23.4375  0.777708285
  607.03125 -18.75  0.791954041
  607.03125 -14.0625  0.803191014
  607.03125 -9.375  0.811441271
  607.03125 -4.6875  0.817052089
  607.03125  0.  0.820615636
  607.03125  4.6875  0.822613154
  607.03125  9.375  0.82349303
  607.03125  14.0625  0.823560603
  607.03125  18.75  0.82306676
  607.03125  23.4375  0.822199651
  607.03125  28.125  0.821114009
  607.03125  32.8125  0.819979629
  607.03125  37.5  0.818818038
  607.03125  42.1875  0.817672147
  607.03125  46.875  0.816595931
  607.03125  51.5625  0.815634907
  607.03125  56.25  0.814808156
  607.03125  60.9375  0.814114662
  607.03125  65.625  0.813567187
  607.03125  70.3125  0.81318441
  607.03125  75.  0.812947574
  607.03125  79.6875  0.812832608
  607.03125  84.375  0.812820831
  607.03125  89.0625  0.812910301
  607.03125  93.75  0.813116405
  607.03125  98.4375  0.813465748
  607.03125  103.125  0.813979144
  607.03125  107.8125  0.814652134
  607.03125  112.5  0.815457422
  607.03125  117.1875  0.816406129
  607.03125  121.875  0.817479131
  607.03125  126.5625  0.818636925
  607.03125  131.25  0.819821395
  607.03125  135.9375  0.82098476
  607.03125  140.625  0.822105576
  607.03125  145.3125  0.823016856
  607.03125  150.  0.823550191
  607.03125  154.6875  0.823498319
  607.03125  159.375  0.822588611
  607.03125  164.0625  0.820479944
  607.03125  168.75  0.816667981
  607.03125  173.4375  0.810608727
