 n_t
 1
 PF(i),i=1,npf
  3.8404966E+003  2.0307830E+004  1.9252321E+004  1.7161869E+004  1.9479775E+004  1.7489199E+004  4.4613156E+003  8.0161114E+002 -2.6641867E+002 -1.4351511E+001 -1.7550197E+002  6.2759483E+003  1.8348888E+000  4.6576525E+000  6.8985900E-015  6.7295531E+000
  3.8504966E+003  2.0303707E+004  1.9254114E+004  1.7151848E+004  1.9480969E+004  1.7482858E+004  4.4623903E+003  7.9906173E+002 -2.6774702E+002 -1.6536275E+001 -1.7787703E+002  6.2771586E+003  1.5529411E+000  4.7007880E+000  6.9774989E-015  6.6887236E+000
  3.8604966E+003  2.0299611E+004  1.9255967E+004  1.7142123E+004  1.9482197E+004  1.7476515E+004  4.4634966E+003  7.9653187E+002 -2.6907636E+002 -1.8743476E+001 -1.8026203E+002  6.2783663E+003  1.5012200E+000  4.6754541E+000  6.9185435E-015  6.5915339E+000
  3.8704966E+003  2.0295558E+004  1.9257861E+004  1.7132659E+004  1.9483437E+004  1.7470167E+004  4.4646415E+003  7.9403162E+002 -2.7039275E+002 -2.0968923E+001 -1.8265846E+002  6.2795676E+003  1.6289863E+000  4.8075668E+000  7.1645239E-015  6.5340144E+000
  3.8804966E+003  2.0291525E+004  1.9259784E+004  1.7123480E+004  1.9484722E+004  1.7463819E+004  4.4658081E+003  7.9156510E+002 -2.7169136E+002 -2.3206956E+001 -1.8506570E+002  6.2807755E+003  1.4838117E+000  4.8407870E+000  7.1915987E-015  6.4797650E+000
  3.8904966E+003  2.0287522E+004  1.9261735E+004  1.7114571E+004  1.9486036E+004  1.7457469E+004  4.4670018E+003  7.8913583E+002 -2.7296652E+002 -2.5451139E+001 -1.8748188E+002  6.2819891E+003  1.0315349E+000  4.7424481E+000  7.0038124E-015  6.4227501E+000
  3.9004966E+003  2.0283575E+004  1.9263704E+004  1.7105885E+004  1.9487342E+004  1.7451114E+004  4.4682402E+003  7.8673851E+002 -2.7421111E+002 -2.7689646E+001 -1.8989965E+002  6.2831983E+003  1.0203153E+000  4.8334227E+000  7.1926586E-015  6.3515978E+000
  3.9104966E+003  2.0279691E+004  1.9265660E+004  1.7097383E+004  1.9488624E+004  1.7444755E+004  4.4695280E+003  7.8437392E+002 -2.7541650E+002 -2.9914607E+001 -1.9231587E+002  6.2844019E+003  8.8805160E-001  4.8126791E+000  7.1305969E-015  6.2675346E+000
  3.9204966E+003  2.0275849E+004  1.9267584E+004  1.7089075E+004  1.9489907E+004  1.7438393E+004  4.4708502E+003  7.8203880E+002 -2.7658110E+002 -3.2116621E+001 -1.9472613E+002  6.2856120E+003  5.8389503E-001  4.7870893E+000  7.0890029E-015  6.2005438E+000
  3.9304966E+003  2.0272050E+004  1.9269478E+004  1.7080949E+004  1.9491183E+004  1.7432029E+004  4.4722075E+003  7.7972536E+002 -2.7770433E+002 -3.4284655E+001 -1.9712391E+002  6.2868294E+003  8.2673806E-001  5.0235019E+000  7.5243528E-015  6.1443259E+000
  3.9404966E+003  2.0268324E+004  1.9271336E+004  1.7072946E+004  1.9492405E+004  1.7425659E+004  4.4736163E+003  7.7745329E+002 -2.7876966E+002 -3.6420776E+001 -1.9951701E+002  6.2880451E+003  1.2724643E+000  5.2611591E+000  7.8946833E-015  6.0772684E+000
  3.9504966E+003  2.0264651E+004  1.9273130E+004  1.7065064E+004  1.9493593E+004  1.7419286E+004  4.4750614E+003  7.7524138E+002 -2.7976590E+002 -3.8526775E+001 -2.0191339E+002  6.2892722E+003  1.3470569E+000  5.3441971E+000  7.9836105E-015  6.0239510E+000
  3.9604966E+003  2.0261028E+004  1.9274854E+004  1.7057292E+004  1.9494747E+004  1.7412911E+004  4.4765399E+003  7.7309157E+002 -2.8069026E+002 -4.0596615E+001 -2.0431145E+002  6.2905166E+003  9.5663617E-001  5.2362658E+000  7.7643005E-015  5.9701659E+000
  3.9704966E+003  2.0257473E+004  1.9276504E+004  1.7049587E+004  1.9495834E+004  1.7406531E+004  4.4780688E+003  7.7098854E+002 -2.8154298E+002 -4.2615506E+001 -2.0669952E+002  6.2917701E+003  7.0624576E-001  5.1752324E+000  7.6781081E-015  5.8989862E+000
  3.9804966E+003  2.0253988E+004  1.9278059E+004  1.7041914E+004  1.9496842E+004  1.7400147E+004  4.4796526E+003  7.6891237E+002 -2.8232638E+002 -4.4567871E+001 -2.0906491E+002  6.2930312E+003  9.7477501E-001  5.3266432E+000  7.9665999E-015  5.8261009E+000
  3.9904966E+003  2.0250569E+004  1.9279513E+004  1.7034261E+004  1.9497774E+004  1.7393759E+004  4.4812866E+003  7.6686684E+002 -2.8303532E+002 -4.6450772E+001 -2.1140891E+002  6.2943047E+003  1.5146169E+000  5.6244105E+000  8.4684789E-015  5.7835072E+000
  4.0004966E+003  2.0247207E+004  1.9280862E+004  1.7026619E+004  1.9498634E+004  1.7387368E+004  4.4829638E+003  7.6487312E+002 -2.8365980E+002 -4.8270110E+001 -2.1374228E+002  6.2955984E+003  1.7727612E+000  5.8020465E+000  8.7149911E-015  5.7576702E+000
  4.0104966E+003  2.0243902E+004  1.9282101E+004  1.7018965E+004  1.9499413E+004  1.7380974E+004  4.4846829E+003  7.6294050E+002 -2.8419474E+002 -5.0026432E+001 -2.1606934E+002  6.2969165E+003  1.9445573E+000  5.8712843E+000  8.7927240E-015  5.7140771E+000
  4.0204966E+003  2.0240650E+004  1.9283216E+004  1.7011273E+004  1.9500104E+004  1.7374579E+004  4.4864444E+003  7.6106073E+002 -2.8464226E+002 -5.1712598E+001 -2.1838532E+002  6.2982612E+003  2.1510113E+000  5.9104110E+000  8.8427176E-015  5.6558034E+000
  4.0304966E+003  2.0237444E+004  1.9284206E+004  1.7003537E+004  1.9500713E+004  1.7368182E+004  4.4882474E+003  7.5922375E+002 -2.8500708E+002 -5.3320664E+001 -2.2068409E+002  6.2996366E+003  1.7541149E+000  5.7713332E+000  8.5789046E-015  5.6304807E+000
  4.0404966E+003  2.0234281E+004  1.9285074E+004  1.6995742E+004  1.9501235E+004  1.7361784E+004  4.4900980E+003  7.5740682E+002 -2.8529948E+002 -5.4837333E+001 -2.2295272E+002  6.3010423E+003  8.8027035E-001  5.4152383E+000  7.9659976E-015  5.5786845E+000
  4.0504966E+003  2.0231162E+004  1.9285820E+004  1.6987868E+004  1.9501656E+004  1.7355384E+004  4.4920074E+003  7.5557146E+002 -2.8553507E+002 -5.6242764E+001 -2.2517039E+002  6.3024728E+003  5.0457233E-002  5.0794200E+000  7.4457531E-015  5.4990523E+000
  4.0604966E+003  2.0228087E+004  1.9286456E+004  1.6979905E+004  1.9501968E+004  1.7348983E+004  4.4939831E+003  7.5369110E+002 -2.8572368E+002 -5.7523590E+001 -2.2732358E+002  6.3039238E+003 -2.7292341E-001  5.1187680E+000  7.6057565E-015  5.4669945E+000
  4.0704966E+003  2.0225062E+004  1.9286998E+004  1.6971842E+004  1.9502154E+004  1.7342578E+004  4.4960321E+003  7.5177908E+002 -2.8585786E+002 -5.8686774E+001 -2.2942103E+002  6.3053919E+003 -2.8492622E-001  5.2777207E+000  7.8884708E-015  5.4623129E+000
  4.0804966E+003  2.0222096E+004  1.9287450E+004  1.6963651E+004  1.9502197E+004  1.7336169E+004  4.4981561E+003  7.4987573E+002 -2.8591843E+002 -5.9751966E+001 -2.3148603E+002  6.3068780E+003 -2.5348722E-001  5.4421912E+000  8.1509507E-015  5.4212861E+000
  4.0904966E+003  2.0219194E+004  1.9287804E+004  1.6955303E+004  1.9502086E+004  1.7329755E+004  4.5003553E+003  7.4801793E+002 -2.8588903E+002 -6.0739379E+001 -2.3354066E+002  6.3083846E+003 -4.7017215E-001  5.3561745E+000  7.9534004E-015  5.3717014E+000
  4.1004966E+003  2.0216343E+004  1.9288056E+004  1.6946801E+004  1.9501832E+004  1.7323338E+004  4.5026225E+003  7.4621564E+002 -2.8576704E+002 -6.1655928E+001 -2.3559190E+002  6.3099191E+003 -8.9739120E-001  5.2926593E+000  7.8621083E-015  5.3683172E+000
  4.1104966E+003  2.0213529E+004  1.9288214E+004  1.6938152E+004  1.9501447E+004  1.7316918E+004  4.5049511E+003  7.4445452E+002 -2.8556222E+002 -6.2497842E+001 -2.3763434E+002  6.3114872E+003 -1.2975068E+000  5.1615982E+000  7.6416802E-015  5.3253650E+000
  4.1204966E+003  2.0210751E+004  1.9288289E+004  1.6929356E+004  1.9500929E+004  1.7310497E+004  4.5073442E+003  7.4272186E+002 -2.8528323E+002 -6.3262352E+001 -2.3966339E+002  6.3130880E+003 -1.6174967E+000  5.1552162E+000  7.6666486E-015  5.3204432E+000
  4.1304966E+003  2.0208012E+004  1.9288292E+004  1.6920404E+004  1.9500269E+004  1.7304074E+004  4.5098059E+003  7.4101365E+002 -2.8493384E+002 -6.3951484E+001 -2.4167965E+002  6.3147190E+003 -1.4760210E+000  5.3172469E+000  7.9656970E-015  5.3117101E+000
  4.1404966E+003  2.0205316E+004  1.9288226E+004  1.6911283E+004  1.9499460E+004  1.7297648E+004  4.5123377E+003  7.3934308E+002 -2.8451029E+002 -6.4576019E+001 -2.4369321E+002  6.3163799E+003 -1.2532283E+000  5.4660708E+000  8.1976594E-015  5.3068536E+000
  4.1504966E+003  2.0202656E+004  1.9288091E+004  1.6901998E+004  1.9498513E+004  1.7291220E+004  4.5149337E+003  7.3772625E+002 -2.8401033E+002 -6.5148412E+001 -2.4571538E+002  6.3180768E+003 -1.6465699E+000  5.3490785E+000  7.9499973E-015  5.3162291E+000
  4.1604966E+003  2.0200023E+004  1.9287892E+004  1.6892559E+004  1.9497442E+004  1.7284792E+004  4.5175927E+003  7.3614996E+002 -2.8344498E+002 -6.5666801E+001 -2.4774105E+002  6.3198131E+003 -2.5076979E+000  5.0494688E+000  7.4376861E-015  5.3182283E+000
  4.1704966E+003  2.0197416E+004  1.9287635E+004  1.6882961E+004  1.9496242E+004  1.7278364E+004  4.5203219E+003  7.3457472E+002 -2.8283489E+002 -6.6117063E+001 -2.4975114E+002  6.3215845E+003 -3.2178013E+000  4.7850334E+000  7.0354023E-015  5.2892317E+000
  4.1804966E+003  2.0194838E+004  1.9287326E+004  1.6873203E+004  1.9494911E+004  1.7271936E+004  4.5231283E+003  7.3297253E+002 -2.8219451E+002 -6.6490603E+001 -2.5173320E+002  6.3233856E+003 -3.3938581E+000  4.8722618E+000  7.2660172E-015  5.3031717E+000
  4.1904966E+003  2.0192294E+004  1.9286977E+004  1.6863282E+004  1.9493444E+004  1.7265507E+004  4.5260153E+003  7.3135284E+002 -2.8152263E+002 -6.6797554E+001 -2.5369552E+002  6.3252138E+003 -3.5111455E+000  4.9264025E+000  7.3473984E-015  5.3116370E+000
  4.2004966E+003  2.0189783E+004  1.9286588E+004  1.6853198E+004  1.9491846E+004  1.7259078E+004  4.5289800E+003  7.2973886E+002 -2.8081337E+002 -6.7054647E+001 -2.5565365E+002  6.3270724E+003 -3.8606047E+000  4.8894276E+000  7.2712802E-015  5.3341220E+000
  4.2104966E+003  2.0187293E+004  1.9286161E+004  1.6842967E+004  1.9490133E+004  1.7252649E+004  4.5320146E+003  7.2813498E+002 -2.8006992E+002 -6.7269730E+001 -2.5761308E+002  6.3289669E+003 -4.0650773E+000  4.9170973E+000  7.3348874E-015  5.3605840E+000
  4.2204966E+003  2.0184821E+004  1.9285695E+004  1.6832590E+004  1.9488308E+004  1.7246221E+004  4.5351165E+003  7.2654132E+002 -2.7929721E+002 -6.7448666E+001 -2.5957705E+002  6.3308988E+003 -4.2814401E+000  4.8740814E+000  7.2529235E-015  5.3691173E+000
  4.2304966E+003  2.0182365E+004  1.9285193E+004  1.6822072E+004  1.9486378E+004  1.7239795E+004  4.5382828E+003  7.2495911E+002 -2.7849955E+002 -6.7597616E+001 -2.6154931E+002  6.3328698E+003 -4.3378128E+000  4.9268333E+000  7.3630945E-015  5.3972499E+000
  4.2404966E+003  2.0179917E+004  1.9284659E+004  1.6811427E+004  1.9484354E+004  1.7233371E+004  4.5415079E+003  7.2338931E+002 -2.7768178E+002 -6.7722614E+001 -2.6353345E+002  6.3348829E+003 -4.2894402E+000  5.0374323E+000  7.5544415E-015  5.4395083E+000
  4.2504966E+003  2.0177475E+004  1.9284095E+004  1.6800658E+004  1.9482240E+004  1.7226950E+004  4.5447909E+003  7.2183829E+002 -2.7684631E+002 -6.7831819E+001 -2.6553535E+002  6.3369392E+003 -4.6570945E+000  4.9157188E+000  7.3082449E-015  5.4711305E+000
