 ncam npf
 232 11
  pf_ves mutuals...
  1.5371E+03  6.4290E+02  1.8249E+02
  3.8584E+01  5.2436E+01  1.3167E+02  5.9359E+01
  4.5731E+01  1.3145E+02  5.4590E+02  1.1788E+03
  1.5376E+03  6.5446E+02  1.8601E+02
  3.7541E+01  5.1503E+01  1.3215E+02  6.0702E+01
  4.7004E+01  1.2695E+02  5.2474E+02  1.1325E+03
  1.5309E+03  6.7102E+02  1.9124E+02
  3.6141E+01  5.0202E+01  1.3264E+02  6.2532E+01
  4.8774E+01  1.2106E+02  4.9731E+02  1.0723E+03
  1.5144E+03  6.9359E+02  1.9850E+02
  3.4735E+01  4.8826E+01  1.3286E+02  6.4367E+01
  5.0616E+01  1.1531E+02  4.7113E+02  1.0152E+03
  1.4920E+03  7.1715E+02  2.0617E+02
  3.3327E+01  4.7377E+01  1.3278E+02  6.6194E+01
  5.2533E+01  1.0974E+02  4.4617E+02  9.6124E+02
  1.4644E+03  7.4190E+02  2.1432E+02
  3.1922E+01  4.5865E+01  1.3239E+02  6.7998E+01
  5.4524E+01  1.0433E+02  4.2239E+02  9.1018E+02
  1.4322E+03  7.6792E+02  2.2296E+02
  3.0527E+01  4.4301E+01  1.3167E+02  6.9763E+01
  5.6588E+01  9.9106E+01  3.9973E+02  8.6184E+02
  1.3960E+03  7.9525E+02  2.3216E+02
  2.9146E+01  4.2694E+01  1.3062E+02  7.1471E+01
  5.8722E+01  9.4058E+01  3.7816E+02  8.1605E+02
  1.3563E+03  8.2395E+02  2.4196E+02
  2.7787E+01  4.1055E+01  1.2923E+02  7.3103E+01
  6.0923E+01  8.9194E+01  3.5763E+02  7.7265E+02
  1.3138E+03  8.5407E+02  2.5240E+02
  2.6451E+01  3.9395E+01  1.2751E+02  7.4637E+01
  6.3184E+01  8.4513E+01  3.3810E+02  7.3149E+02
  1.2692E+03  8.8562E+02  2.6354E+02
  2.5145E+01  3.7722E+01  1.2546E+02  7.6050E+01
  6.5499E+01  8.0016E+01  3.1952E+02  6.9245E+02
  1.2230E+03  9.1861E+02  2.7545E+02
  2.3870E+01  3.6047E+01  1.2309E+02  7.7316E+01
  6.7856E+01  7.5702E+01  3.0187E+02  6.5540E+02
  1.1759E+03  9.5300E+02  2.8820E+02
  2.2772E+01  3.4571E+01  1.2073E+02  7.8296E+01
  6.9967E+01  7.2036E+01  2.8698E+02  6.2419E+02
  1.1337E+03  9.8447E+02  3.0023E+02
  2.1566E+01  3.2916E+01  1.1779E+02  7.9219E+01
  7.2369E+01  6.8062E+01  2.7094E+02  5.9060E+02
  1.0860E+03  1.0212E+03  3.1478E+02
  2.0266E+01  3.1099E+01  1.1423E+02  8.0022E+01
  7.5059E+01  6.3823E+01  2.5393E+02  5.5485E+02
  1.0323E+03  1.0621E+03  3.3220E+02
  1.9138E+01  2.9515E+01  1.1098E+02  8.0664E+01
  7.7540E+01  6.0141E+01  2.3909E+02  5.2319E+02
  9.8098E+02  1.0939E+03  3.4863E+02
  1.8045E+01  2.7982E+01  1.0779E+02  8.1336E+01
  8.0152E+01  5.6536E+01  2.2446E+02  4.9136E+02
  9.2576E+02  1.1154E+03  3.6563E+02
  1.6988E+01  2.6505E+01  1.0470E+02  8.2065E+01
  8.2920E+01  5.3026E+01  2.1012E+02  4.5969E+02
  8.6806E+02  1.1232E+03  3.8302E+02
  1.5968E+01  2.5080E+01  1.0169E+02  8.2869E+01
  8.5876E+01  4.9621E+01  1.9615E+02  4.2846E+02
  8.0922E+02  1.1149E+03  4.0068E+02
  1.4987E+01  2.3708E+01  9.8775E+01  8.3765E+01
  8.9050E+01  4.6331E+01  1.8261E+02  3.9795E+02
  7.5044E+02  1.0892E+03  4.1837E+02
  1.4048E+01  2.2395E+01  9.5982E+01  8.4794E+01
