n_points
   446
-0.260000   240   211   456   418   427   413   451 
-0.258000   221   211   456   403   432   403   437 
-0.256000   163   221   442   413   437   394   403 
-0.254000   163   211   432   427   374   384   398 
-0.252000   182   192   432   418   432   384   418 
-0.250000   202   163   446   418   394   398   442 
-0.248000   250   192   451   408   446   422   446 
-0.246000   230   211   451   398   398   384   432 
-0.244000   192   221   442   413   394   384   408 
-0.242000   202   211   432   427   379   374   408 
-0.240000   202   202   432   432   437   384   418 
-0.238000   202   192   442   422   432   432   432 
-0.236000   202   192   451   418   413   432   442 
-0.234000   211   211   446   418   427   413   442 
-0.232000   230   202   442   418   370   403   418 
-0.230000   173   192   437   413   398   408   408 
-0.228000   182   202   437   418   418   394   413 
-0.226000   202   202   442   398   442   413   422 
-0.224000   202   173   442   403   384   374   432 
-0.222000   202   192   437   418   442   389   432 
-0.220000   211   211   437   432   427   389   427 
-0.218000   211   192   442   427   394   403   432 
-0.216000   163   192   437   413   427   408   418 
-0.214000   154   211   437   413   442   413   418 
-0.212000   202   211   442   408   394   403   418 
-0.210000   230   192   437   422   437   408   427 
-0.208000   240   192   437   432   384   394   437 
-0.206000   202   182   442   418   422   418   437 
-0.204000   163   192   442   394   427   394   418 
-0.202000   163   202   437   394   442   394   408 
-0.200000   202   202   427   408   408   394   408 
-0.198000   192   182   427   427   403   389   418 
-0.196000   221   182   432   437   384   398   437 
-0.194000   192   192   442   432   442   418   446 
-0.192000   192   182   446   413   427   413   437 
-0.190000   182   202   437   403   451   408   413 
-0.188000   173   211   427   422   418   389   403 
-0.186000   182   202   427   422   418   370   418 
-0.184000   202   173   432   432   394   398   437 
-0.182000   221   192   442   413   432   418   451 
-0.180000   202   192   442   394   432   384   432 
-0.178000   182   192   432   398   384   384   403 
-0.176000   192   211   422   413   360   360   398 
-0.174000   202   202   422   432   384   379   413 
-0.172000   202   192   432   432   432   427   432 
-0.170000   211   192   442   427   446   442   446 
-0.168000   221   202   442   418   451   427   446 
-0.166000   221   192   437   418   398   418   422 
-0.164000   192   182   422   418   394   413   403 
-0.162000   163   182   422   422   379   394   413 
-0.160000   173   192   432   403   432   413   427 
-0.158000   211   182   437   403   446   384   437 
-0.156000   202   202   437   408   446   384   437 
-0.154000   202   202   432   422   422   394   422 
-0.152000   202   192   427   432   394   394   422 
-0.150000   173   173   427   422   442   408   418 
-0.148000   163   202   427   427   432   418   422 
-0.146000   163   211   437   413   422   418   427 
-0.144000   221   192   432   427   437   427   437 
-0.142000   221   192   432   437   384   413   432 
-0.140000   173   182   427   427   379   379   432 
-0.138000   144   182   432   403   394   389   418 
-0.136000   163   182   432   394   437   403   413 
-0.134000   211   211   427   398   403   360   413 
-0.132000   192   182   427   422   394   379   422 
-0.130000   192   182   422   432   374   394   432 
-0.128000   221   182   432   442   432   418   442 
-0.126000   202   182   437   418   442   422   442 
-0.124000   211   192   432   408   451   427   418 
-0.122000   192   202   422   422   432   427   413 
-0.120000   202   192   427   422   446   398   418 
-0.118000   221   182   422   437   422   394   437 
-0.116000   202   192   427   432   442   389   451 
-0.114000   182   182   437   403   432   403   437 
-0.112000   192   192   432   394   384   403   408 
-0.110000   173   192   418   408   365   365   398 
-0.108000   144   202   413   427   384   374   408 
-0.106000   182   182   427   437   394   398   427 
-0.104000   211   192   427   432   422   442   446 
-0.102000   230   202   437   422   446   442   451 
-0.100000   240   192   432   413   403   403   432 
-0.098000   173   192   422   422   432   370   398 
-0.096000   154   182   418   432   427   384   408 
-0.094000   182   192   422   418   422   413   427 
-0.092000   173   182   432   413   442   398   446 
-0.090000   202   192   432   408   446   398   446 
-0.088000   192   202   432   418   370   408   427 
-0.086000   221   192   422   422   379   389   418 
-0.084000   192   173   422   427   398   413   418 
-0.082000   163   182   422   432   446   427   427 
-0.080000   182   202   432   422   432   427   437 
-0.078000   202   192   427   422   451   422   442 
-0.076000   211   202   427   437   427   408   437 
-0.074000   182   182   422   437   370   389   427 
-0.072000   163   182   427   422   384   408   418 
-0.070000   182   182   427   413   432   422   418 
-0.068000   221   192   427   403   451   398   422 
-0.066000   211   192   427   418   398   394   427 
-0.064000   211   192   422   432   437   413   432 
-0.062000   211   182   427   442   427   418   442 
-0.060000   202   192   432   422   442   413   442 
-0.058000   154   192   432   408   456   408   422 
-0.056000   173   192   422   418   451   389   418 
