   7.77450E+00   2.51837E+00   9.29291E+00   8.96502E+00   7.74290E+00   7.73321E+00   8.89741E+00   8.74009E+00   2.62131E+00   1.66434E-01   2.72821E-01   2.32976E-01   9.04017E-01   3.24288E+00   7.23661E+02   6.71213E+02   4.47688E+02   4.46354E+02   6.72427E+02   6.41451E+02   6.52784E+01   3.22823E-01   2.54144E+00   1.84575E+00   1.93565E+01   1.30901E+02  -1.94284E+02   4.98975E+01   3.12723E+01  -3.06219E+01  -3.57268E+01   1.59166E+02  -5.45171E+01   2.81440E-01   5.87541E-01  -6.81359E-01  -4.97865E+00   7.98733E+01  -2.02970E+01  -2.02970E+01   2.02970E+01  -2.02970E+01
   8.27450E+00   2.63471E+00   9.19742E+00   8.80970E+00   7.57247E+00   7.57825E+00   8.75754E+00   8.63737E+00   2.61529E+00   1.92855E-01   2.91173E-01   2.47923E-01   9.73795E-01   3.33308E+00   7.10993E+02   6.45318E+02   4.25592E+02   4.24669E+02   6.50858E+02   6.29291E+02   6.45694E+01   5.73764E-01   2.82783E+00   2.05395E+00   2.22266E+01   1.37089E+02  -1.88149E+02   5.14476E+01   3.04013E+01  -3.03908E+01  -3.75720E+01   1.52231E+02  -5.39359E+01   4.64416E-01   6.21798E-01  -7.42710E-01  -5.11143E+00   8.10502E+01  -2.20323E+01  -2.20323E+01   2.20323E+01  -2.20323E+01
   8.77450E+00   2.74197E+00   9.09618E+00   8.65594E+00   7.39423E+00   7.44072E+00   8.65889E+00   8.54813E+00   2.62500E+00   2.11890E-01   3.07462E-01   2.68089E-01   1.03794E+00   3.42061E+00   6.97718E+02   6.19721E+02   4.02297E+02   4.02265E+02   6.36119E+02   6.18078E+02   6.47749E+01   7.71773E-01   3.09861E+00   2.34471E+00   2.50721E+01   1.43223E+02  -1.81555E+02   5.31121E+01   2.95454E+01  -3.10980E+01  -4.00049E+01   1.46607E+02  -5.36628E+01   5.81460E-01   6.27399E-01  -8.28179E-01  -5.17194E+00   8.22364E+01  -2.33929E+01  -2.33929E+01   2.33929E+01  -2.33929E+01
   9.27450E+00   2.85798E+00   8.97532E+00   8.49682E+00   7.20862E+00   7.29507E+00   8.55285E+00   8.45505E+00   2.64684E+00   2.26684E-01   3.23770E-01   2.93999E-01   1.09633E+00   3.49438E+00   6.81598E+02   5.93739E+02   3.78538E+02   3.79314E+02   6.20366E+02   6.06389E+02   6.57302E+01   9.37024E-01   3.39219E+00   2.73590E+00   2.78254E+01   1.48293E+02  -1.74150E+02   5.43218E+01   2.86783E+01  -3.16451E+01  -4.24783E+01   1.41099E+02  -5.35649E+01   6.60880E-01   6.11741E-01  -9.47852E-01  -5.18655E+00   8.30776E+01  -2.41736E+01  -2.41736E+01   2.41736E+01  -2.41736E+01
   9.77450E+00   2.97679E+00   8.80792E+00   8.30835E+00   7.02566E+00   7.13712E+00   8.40438E+00   8.34596E+00   2.67623E+00   2.42292E-01   3.39001E-01   3.21642E-01   1.14657E+00   3.55102E+00   6.58412E+02   5.65625E+02   3.58301E+02   3.59596E+02   5.98160E+02   5.93389E+02   6.72065E+01   1.12048E+00   3.68071E+00   3.17572E+00   3.03167E+01   1.52043E+02  -1.65169E+02   5.34215E+01   2.72698E+01  -3.10549E+01  -4.37101E+01   1.34797E+02  -5.34262E+01   7.40888E-01   5.83986E-01  -1.07940E+00  -5.14549E+00   8.33325E+01  -2.44456E+01  -2.44456E+01   2.44456E+01  -2.44456E+01
   1.02745E+01   3.09634E+00   8.60243E+00   8.09637E+00   6.84305E+00   6.98091E+00   8.24397E+00   8.23089E+00   2.71577E+00   2.57309E-01   3.52553E-01   3.50356E-01   1.18771E+00   3.59392E+00   6.29824E+02   5.36116E+02   3.40426E+02   3.42240E+02   5.74608E+02   5.79752E+02   6.93339E+01   1.30868E+00   3.94809E+00   3.65649E+00   3.24609E+01   1.54753E+02  -1.55002E+02   5.10179E+01   2.54733E+01  -3.00991E+01  -4.42120E+01   1.28516E+02  -5.32960E+01   8.09222E-01   5.40757E-01  -1.21408E+00  -5.04167E+00   8.31227E+01  -2.43062E+01  -2.43062E+01   2.43062E+01  -2.43062E+01
   1.07745E+01   3.21206E+00   8.37220E+00   7.87232E+00   6.65687E+00   6.83575E+00   8.10080E+00   8.12093E+00   2.76845E+00   2.70401E-01   3.65068E-01   3.81350E-01   1.22011E+00   3.62532E+00   5.98336E+02   5.06387E+02   3.23046E+02   3.25588E+02   5.54122E+02   5.66161E+02   7.22894E+01   1.48275E+00   4.20660E+00   4.20290E+00   3.42461E+01   1.56611E+02  -1.44210E+02   4.80235E+01   2.35602E+01  -2.94625E+01  -4.47048E+01   1.22980E+02  -5.32627E+01   8.54576E-01   4.79152E-01  -1.35571E+00  -4.88862E+00   8.26550E+01  -2.38134E+01  -2.38134E+01   2.38134E+01  -2.38134E+01
   1.12745E+01   3.38101E+00   8.11369E+00   7.63286E+00   6.46929E+00   6.68348E+00   7.94423E+00   8.00935E+00   2.83292E+00   2.78351E-01   3.75490E-01   4.17229E-01   1.24701E+00   3.64382E+00   5.63659E+02   4.76684E+02   3.06442E+02   3.09600E+02   5.31746E+02   5.52677E+02   7.60880E+01   1.59594E+00   4.44012E+00   4.86474E+00   3.58039E+01   1.57417E+02  -1.32869E+02   4.43286E+01   2.15896E+01  -2.85171E+01  -4.49158E+01   1.17411E+02  -5.32523E+01   8.62626E-01   3.78943E-01  -1.52965E+00  -4.73278E+00   8.19567E+01  -2.29733E+01  -2.29733E+01   2.29733E+01  -2.29733E+01
   1.17745E+01   3.51377E+00   7.87548E+00   7.44241E+00   6.30237E+00   6.51753E+00   7.78721E+00   7.90465E+00   2.91401E+00   2.95389E-01   3.89244E-01   4.51628E-01   1.26590E+00   3.65602E+00   5.32060E+02   4.55371E+02   2.88244E+02   2.91349E+02   5.09454E+02   5.40410E+02   8.06962E+01   1.82940E+00   4.74178E+00   5.54387E+00   3.69703E+01   1.57771E+02  -1.23372E+02   4.20118E+01   2.08795E+01  -2.76221E+01  -4.58735E+01   1.12139E+02  -5.35936E+01   9.15378E-01   3.02704E-01  -1.68949E+00  -4.51124E+00   8.10532E+01  -2.18377E+01  -2.18377E+01   2.18377E+01  -2.18377E+01
   1.22745E+01   3.62903E+00   7.67104E+00   7.32187E+00   6.16703E+00   6.35373E+00   7.65517E+00   7.80422E+00   3.00149E+00   3.27996E-01   4.05266E-01   4.80302E-01   1.28369E+00   3.66988E+00   5.04737E+02   4.44575E+02   2.68594E+02   2.71222E+02   4.90993E+02   5.28328E+02   8.55303E+01   2.28579E+00   5.08201E+00   6.14951E+00   3.80823E+01   1.58315E+02  -1.16410E+02   4.14129E+01   2.15481E+01  -2.71704E+01  -4.75612E+01   1.07496E+02  -5.41501E+01   1.04254E+00   2.59330E-01  -1.79477E+00  -4.28340E+00   8.01271E+01  -2.06843E+01  -2.06843E+01   2.06843E+01  -2.06843E+01
