  ktime
 9999
  time [S], zpp
  44.6904987  68.3256321 4130
  44.7004987  68.3688084 4131
  44.7104987  68.381598 4132
  44.7204987  68.3873382 4133
  44.7304987  68.3784284 4134
  44.7404987  68.3808737 4135
  44.7504987  68.3483433 4136
  44.7604987  68.3414754 4137
  44.7704987  68.3544143 4138
  44.7804987  68.3333492 4139
  44.7904987  68.2267297 4140
  44.8004987  68.072496 4141
  44.8104987  68.0085001 4142
  44.8204987  68.0025024 4143
  44.8304987  68.021562 4144
  44.8404987  68.0176719 4145
  44.8504987  68.0134006 4146
  44.8604987  68.0340633 4147
  44.8704987  68.0500861 4148
  44.8804988  68.0647904 4149
  44.8904988  68.0804205 4150
  44.9004988  68.0965417 4151
  44.9104988  68.0858012 4152
  44.9204988  68.0906332 4153
  44.9304988  68.1139315 4154
  44.9404988  68.1145078 4155
  44.9504988  68.118032 4156
  44.9604988  68.1320184 4157
  44.9704988  68.1482398 4158
  44.9804988  68.1463695 4159
  44.9904988  68.1467634 4160
  45.0004988  68.1595674 4161
  45.0104988  68.1365228 4162
  45.0204988  68.102488 4163
  45.0304988  68.0919335 4164
  45.0404988  68.0941784 4165
  45.0504988  68.0767188 4166
  45.0604988  68.0601755 4167
  45.0704988  67.9697162 4168
  45.0804988  67.7630245 4169
  45.0904988  67.1110913 4170
  45.1004988  67.1301541 4171
  45.1104988  67.1506821 4172
  45.1204988  67.0869537 4173
  45.1304988  66.6831169 4174
  45.1404988  66.5406427 4175
  45.1504988  66.5520869 4176
  45.1604988  66.070646 4177
  45.1704988  66.0373989 4178
  45.1804988  65.9689893 4179
  45.1904988  65.9521777 4180
  45.2004988  65.9521834 4181
  45.2104988  66.012566 4182
  45.2204988  66.0622137 4183
  45.2304988  66.0602771 4184
  45.2404988  66.0544699 4185
  45.2504988  66.0501193 4186
  45.2604988  66.0446508 4187
  45.2704988  66.0160185 4188
  45.2804988  66.0129524 4189
  45.2904988  66.008469 4190
  45.3004988  66.0084997 4191
  45.3104988  66.012834 4192
  45.3204988  66.0143929 4193
  45.3304988  66.3573531 4194
  45.3404988  66.3111749 4195
  45.3504988  66.2845866 4196
  45.3604988  66.2757221 4197
  45.3704988  66.2563312 4198
  45.3804988  66.2323545 4199
  45.3904988  66.1847803 4200
  45.4004988  66.132206 4201
  45.4104988  66.1103253 4202
  45.4204988  65.6189303 4203
  45.4304988  65.6784892 4204
  45.4404988  65.7044187 4205
  45.4504988  65.686015 4206
  45.4604988  65.6619271 4207
  45.4704988  65.6382746 4208
  45.4804988  65.5881676 4209
  45.4904988  65.5716833 4210
  45.5004988  65.5748559 4211
  45.5104988  65.5989668 4212
  45.5204988  65.6245107 4213
  45.5304988  65.7195248 4214
  45.5404988  65.9988124 4215
  45.5504988  65.9743258 4216
  45.5604988  65.9523275 4217
  45.5704988  65.9627049 4218
  45.5804988  65.9607566 4219
  45.5904988  65.962865 4220
  45.6004988  65.9771886 4221
  45.6104988  65.9839456 4222
  45.6204988  65.9873601 4223
  45.6304988  65.988503 4224
  45.6404988  65.9904568 4225
  45.6504988  65.9783848 4226
  45.6604988  65.9773408 4227
  45.6704988  65.9543633 4228
  45.6804988  65.9375154 4229
  45.6904988  65.9056972 4230
  45.7004988  65.8543394 4231
  45.7104988  65.857639 4232
  45.7204988  65.8677812 4233
  45.7304988  65.8650062 4234
  45.7404988  65.8340017 4235
  45.7504988  65.8389044 4236
  45.7604988  65.8361224 4237
  45.7704988  65.8341437 4238
  45.7804988  65.8389052 4239
  45.7904988  65.8537926 4240
  45.8004988  65.8566146 4241
  45.8104988  65.9041114 4242
  45.8204988  65.9755845 4243
  45.8304988  66.0121458 4244
  45.8404988  66.1266299 4245
  45.8504988  66.3617415 4246
  45.8604988  66.3710962 4247
  45.8704988  66.6122277 4248
  45.8804988  66.898168 4249
  45.8904988  67.0751945 4250
  45.9004988  67.2552219 4251
  45.9104988  67.3793816 4252
  45.9204988  67.528954 4253
  45.9304988  67.8323973 4254
  45.9404988  67.7671449 4255
  45.9504988  67.7506479 4256
  45.9604988  67.7618842 4257
  45.9704988  67.7903154 4258
  45.9804988  67.8668368 4259
  45.9904988  67.8816486 4260
  46.0004988  67.8819916 4261
  46.0104988  67.8671197 4262
  46.0204988  67.8493777 4263
  46.0304988  67.8316789 4264
  46.0404988  67.7359642 4265
  46.0504988  67.7229067 4266
  46.0604988  67.6538284 4267
  46.0704988  67.4245553 4268
  46.0804988  67.4283009 4269
  46.0904988  67.4346429 4270
  46.1004988  67.4108497 4271
  46.1104988  66.7543933 4272
  46.1204988  66.8359364 4273
  46.1304988  66.6580826 4274
  46.1404988  66.3474379 4275
  46.1504988  66.1347049 4276
  46.1604988  66.1204335 4277
  46.1704988  65.8286661 4278
  46.1804988  65.7789926 4279
  46.1904988  65.7182676 4280
  46.2004988  65.6733565 4281
  46.2104988  65.6657409 4282
  46.2204988  65.6854546 4283
  46.2304988  65.6958133 4284
  46.2404988  65.6940043 4285
  46.2504988  65.6791254 4286
  46.2604988  65.6747223 4287
  46.2704988  65.7276066 4288
  46.2804988  65.7391537 4289
  46.2904988  65.7311989 4290
  46.3004988  65.8376354 4291
  46.3104988  66.3247972 4292
  46.3204988  66.3013158 4293
  46.3304988  66.3028839 4294
  46.3404988  66.2731807 4295
  46.3504988  66.4414674 4296
  46.3604988  67.031389 4297
  46.3704988  67.2652584 4298
  46.3804988  67.3779524 4299
  46.3904988  67.3776491 4300
  46.4004988  67.6441512 4301
  46.4104988  67.5938294 4302
  46.4204988  67.5779054 4303
  46.4304988  67.56274 4304
  46.4404988  67.5231819 4305
  46.4504988  67.4026666 4306
  46.4604988  67.366008 4307
  46.4704988  67.3119171 4308
  46.4804988  67.2474474 4309
  46.4904988  67.2129588 4310
  46.5004988  67.0935816 4311
  46.5104988  67.0438351 4312
  46.5204988  67.0342978 4313
  46.5304988  66.7318571 4314
  46.5404988  66.2005334 4315
  46.5504988  65.8923932 4316
  46.5604988  65.5905303 4317
  46.5704988  65.5525964 4318
  46.5804988  65.5395163 4319
  46.5904988  65.516183 4320
  46.6004988  65.4992274 4321
  46.6104988  65.4870394 4322
  46.6204988  65.4795491 4323
  46.6304988  65.5342964 4324
  46.6404988  65.5475507 4325
  46.6504988  65.5494198 4326
  46.6604988  65.5433531 4327
  46.6704988  65.5325288 4328
  46.6804988  65.5251311 4329
  46.6904988  65.528928 4330
  46.7004988  65.5386591 4331
  46.7104988  65.5408801 4332
  46.7204988  65.5383174 4333
  46.7304988  65.5412595 4334
  46.7404988  65.5637776 4335
  46.7504988  65.7011637 4336
  46.7604988  65.6998511 4337
  46.7704988  65.6967991 4338
  46.7804988  65.7076098 4339
  46.7904988  65.7058358 4340
  46.8004988  65.6911653 4341
  46.8104988  65.678579 4342
  46.8204988  65.6716666 4343
  46.8304988  65.6661112 4344
  46.8404988  65.6606336 4345
  46.8504988  65.6579534 4346
  46.8604988  65.6526149 4347
  46.8704988  65.6497965 4348
  46.8804988  65.6525508 4349
  46.8904988  65.6452135 4350
  46.9004988  65.641208 4351
  46.9104988  65.6411412 4352
  46.9204988  65.6416115 4353
  46.9304988  65.6427466 4354
  46.9404988  65.7450588 4355
  46.9504988  65.7222562 4356
  46.9604988  65.7339084 4357
  46.9704988  65.7878319 4358
  46.9804989  65.8070016 4359
  46.9904989  65.8723207 4360
  47.0004989  65.8522081 4361
  47.0104989  65.8602113 4362
  47.0204989  65.9683569 4363
  47.0304989  66.1039809 4364
  47.0404989  66.150072 4365
  47.0504989  66.1906716 4366
  47.0604989  66.1801774 4367
  47.0704989  66.2046791 4368
  47.0804989  66.6341535 4369
  47.0904989  66.5445846 4370
  47.1004989  66.5309102 4371
  47.1104989  66.5427998 4372
  47.1204989  66.5671778 4373
  47.1304989  66.5912695 4374
  47.1404989  66.6084047 4375
  47.1504989  66.6054607 4376
  47.1604989  66.5929073 4377
  47.1704989  66.5946783 4378
  47.1804989  66.6100872 4379
  47.1904989  66.5397679 4380
  47.2004989  66.7821449 4381
  47.2104989  66.5479713 4382
  47.2204989  66.6517698 4383
  47.2304989  66.6532846 4384
  47.2404989  66.4553468 4385
  47.2504989  66.4262387 4386
  47.2604989  66.4097346 4387
  47.2704989  66.4233164 4388
  47.2804989  66.4247683 4389
  47.2904989  66.4230904 4390
  47.3004989  66.4252888 4391
  47.3104989  66.3701871 4392
  47.3204989  66.3975736 4393
  47.3304989  66.3924252 4394
  47.3404989  66.3564251 4395
  47.3504989  66.3233156 4396
  47.3604989  66.2450313 4397
  47.3704989  65.4580532 4398
  47.3804989  65.5093821 4399
  47.3904989  65.5122475 4400
  47.4004989  65.5057682 4401
  47.4104989  65.4947621 4402
  47.4204989  65.5511145 4403
  47.4304989  65.7961776 4404
  47.4404989  65.7967543 4405
  47.4504989  65.7837426 4406
  47.4604989  65.8122134 4407
  47.4704989  65.8650057 4408
  47.4804989  66.153301 4409
  47.4904989  66.2759327 4410
  47.5004989  66.2472269 4411
  47.5104989  66.3138733 4412
  47.5204989  66.3590735 4413
  47.5304989  66.3721712 4414
  47.5404989  66.3838066 4415
  47.5504989  67.1974971 4416
  47.5604989  67.2070866 4417
  47.5704989  67.1784415 4418
  47.5804989  67.1370644 4419
  47.5904989  67.0851473 4420
  47.6004989  67.0901295 4421
  47.6104989  67.1056155 4422
  47.6204989  67.1011672 4423
  47.6304989  67.0669041 4424
  47.6404989  67.0242009 4425
  47.6504989  66.7308317 4426
  47.6604989  66.1804826 4427
  47.6704989  65.9367522 4428
  47.6804989  65.561199 4429
  47.6904989  65.5989909 4430
  47.7004989  65.6026554 4431
  47.7104989  65.6037135 4432
  47.7204989  65.6301148 4433
  47.7304989  65.7947831 4434
  47.7404989  65.7682189 4435
  47.7504989  65.7563723 4436
  47.7604989  65.8664687 4437
  47.7704989  65.8469901 4438
  47.7804989  65.9433923 4439
  47.7904989  66.0580266 4440
  47.8004989  66.1600136 4441
  47.8104989  66.1434921 4442
  47.8204989  66.1548197 4443
  47.8304989  66.1898654 4444
  47.8404989  66.2851933 4445
  47.8504989  66.3214566 4446
  47.8604989  67.1518813 4447
  47.8704989  67.1639262 4448
  47.8804989  67.1602884 4449
  47.8904989  67.1499968 4450
  47.9004989  67.1391769 4451
  47.9104989  67.1405089 4452
  47.9204989  67.2227705 4453
  47.9304989  67.2496052 4454
  47.9404989  67.2416618 4455
  47.9504989  67.2936984 4456
  47.9604989  67.3237749 4457
  47.9704989  67.3197427 4458
  47.9804989  67.3424622 4459
  47.9904989  67.339944 4460
  48.0004989  67.3470916 4461
  48.0104989  67.3567092 4462
  48.0204989  67.357664 4463
  48.0304989  67.3606449 4464
  48.0404989  67.3649061 4465
  48.0504989  67.3783358 4466
  48.0604989  67.3964118 4467
  48.0704989  67.436307 4468
  48.0804989  67.5033194 4469
  48.0904989  67.5019118 4470
  48.1004989  67.5431508 4471
  48.1104989  67.5625877 4472
  48.1204989  67.6393169 4473
  48.1304989  67.6926854 4474
  48.1404989  67.7112635 4475
  48.1504989  67.9012137 4476
  48.1604989  67.8956188 4477
  48.1704989  67.9003896 4478
  48.1804989  67.9560472 4479
  48.1904989  67.9314943 4480
  48.2004989  67.9558691 4481
  48.2104989  67.9766389 4482
  48.2204989  68.0074502 4483
  48.2304989  68.0082039 4484
  48.2404989  68.0301733 4485
  48.2504989  68.0347406 4486
  48.2604989  68.0307222 4487
  48.2704989  68.0308291 4488
  48.2804989  68.0363968 4489
  48.2904989  68.0467131 4490
  48.3004989  68.0449594 4491
  48.3104989  68.0295833 4492
  48.3204989  68.0251013 4493
  48.3304989  67.7641347 4494
  48.3404989  67.7891842 4495
  48.3504989  67.7431726 4496
  48.3604989  67.72409 4497
  48.3704989  67.5920175 4498
  48.3804989  66.5730095 4499
  48.3904989  65.9970714 4500
  48.4004989  66.0466025 4501
  48.4104989  66.1252049 4502
  48.4204989  66.3375464 4503
  48.4304989  66.3611887 4504
  48.4404989  66.3749144 4505
  48.4504989  66.536255 4506
  48.4604989  66.6015675 4507
  48.4704989  66.7554406 4508
  48.4804989  66.7944718 4509
  48.4904989  66.8678652 4510
  48.5004989  66.8316107 4511
  48.5104989  67.1652307 4512
  48.5204989  67.2912937 4513
  48.5304989  67.2760498 4514
  48.5404989  67.2409015 4515
  48.5504989  67.2254111 4516
  48.5604989  67.200158 4517
  48.5704989  67.1808011 4518
  48.5804989  67.1526933 4519
  48.5904989  67.1101869 4520
  48.6004989  67.0331695 4521
  48.6104989  66.8521097 4522
  48.6204989  65.8850559 4523
  48.6304989  65.7389098 4524
  48.6404989  65.8032548 4525
  48.6504989  65.8389098 4526
  48.6604989  65.8134223 4527
  48.6704989  65.7808016 4528
  48.6804989  65.7551481 4529
  48.6904989  65.7211016 4530
  48.7004989  65.6832477 4531
  48.7104989  65.6728329 4532
  48.7204989  65.6682701 4533
  48.7304989  65.6587322 4534
  48.7404989  65.6497422 4535
  48.7504989  65.6505881 4536
  48.7604989  65.6517848 4537
  48.7704989  65.7914879 4538
  48.7804989  65.8460346 4539
  48.7904989  65.8251157 4540
  48.8004989  65.8114585 4541
  48.8104989  65.7945695 4542
  48.8204989  65.7521833 4543
  48.8304989  65.7391566 4544
  48.8404989  65.7020471 4545
  48.8504989  65.7121407 4546
  48.8604989  65.7214267 4547
  48.8704989  65.7147955 4548
  48.8804989  65.6993199 4549
  48.8904989  65.6839883 4550
  48.9004989  65.6811975 4551
  48.9104989  65.682769 4552
  48.9204989  65.6858095 4553
  48.9304989  65.6902974 4554
  48.9404989  65.7140911 4555
  48.9504989  65.9541409 4556
  48.9604989  65.9650662 4557
  48.9704989  65.9649837 4558
  48.9804989  66.0000284 4559
  48.9904989  66.0803688 4560
  49.0004989  66.1711542 4561
  49.0104989  66.1954816 4562
  49.0204989  66.1895723 4563
  49.0304989  66.2601209 4564
  49.0404989  66.2776212 4565
  49.0504989  66.3151059 4566
  49.0604989  66.3698745 4567
  49.0704989  66.3670126 4568
  49.0804989  66.3635252 4569
  49.090499  66.3729324 4570
  49.100499  66.3752463 4571
  49.110499  66.3662042 4572
  49.120499  66.3664965 4573
  49.130499  66.3647199 4574
  49.140499  66.3390737 4575
  49.150499  66.2720065 4576
  49.160499  66.2003444 4577
  49.170499  66.0799795 4578
  49.180499  66.0680953 4579
  49.190499  66.0607213 4580
  49.200499  66.0274113 4581
  49.210499  65.8170825 4582
  49.220499  65.7827001 4583
  49.230499  65.4533031 4584
  49.240499  65.3842033 4585
  49.250499  65.416166 4586
  49.260499  65.383399 4587
  49.270499  65.3814617 4588
  49.280499  65.3307319 4589
  49.290499  65.2973894 4590
  49.300499  65.283144 4591
  49.310499  65.2035552 4592
  49.320499  65.0942471 4593
  49.330499  65.1392981 4594
  49.340499  65.0366562 4595
  49.350499  65.1237628 4596
  49.360499  65.1023294 4597
  49.370499  64.7780441 4598
  49.380499  64.8161926 4599
  49.390499  64.7926675 4600
  49.400499  64.7856447 4601
  49.410499  64.7867438 4602
  49.420499  64.7871267 4603
  49.430499  64.7819324 4604
  49.440499  64.7708037 4605
  49.450499  64.7652545 4606
  49.460499  64.7596679 4607
  49.470499  64.7577994 4608
  49.480499  64.7455674 4609
  49.490499  64.7865226 4610
  49.500499  64.884373 4611
  49.510499  65.0240678 4612
  49.520499  65.3536609 4613
  49.530499  65.323763 4614
  49.540499  65.289139 4615
  49.550499  65.2604967 4616
  49.560499  65.2311679 4617
  49.570499  65.1999778 4618
  49.580499  65.2059461 4619
  49.590499  65.2111109 4620
  49.600499  65.2028935 4621
  49.610499  65.1807699 4622
  49.620499  65.1639743 4623
  49.630499  65.1569049 4624
  49.640499  65.1423567 4625
  49.650499  65.1294744 4626
  49.660499  65.1189279 4627
  49.670499  65.1046639 4628
  49.680499  65.0889312 4629
  49.690499  65.0661697 4630
  49.700499  65.0468395 4631
  49.710499  65.0405497 4632
  49.720499  65.040995 4633
  49.730499  65.0375821 4634
  49.740499  65.029484 4635
  49.750499  65.031303 4636
  49.760499  65.0287357 4637
  49.770499  65.0271659 4638
  49.780499  65.0250517 4639
  49.790499  65.0239431 4640
  49.800499  65.0344532 4641
  49.810499  65.0377193 4642
  49.820499  65.053368 4643
  49.830499  65.1829714 4644
  49.840499  65.1713335 4645
  49.850499  65.174456 4646
  49.860499  65.1787018 4647
  49.870499  65.1712439 4648
  49.880499  65.1709194 4649
  49.890499  65.1702182 4650
  49.900499  65.1666083 4651
  49.910499  65.1552993 4652
  49.920499  65.1512765 4653
  49.930499  65.1385145 4654
  49.940499  65.0987912 4655
  49.950499  65.0729634 4656
  49.960499  65.0648948 4657
  49.970499  65.0864406 4658
  49.980499  65.0939272 4659
  49.990499  65.0884032 4660
  50.000499  65.0737677 4661
  50.010499  65.0903784 4662
  50.020499  65.0881889 4663
  50.030499  65.0752841 4664
  50.040499  65.0724823 4665
  50.050499  65.0640958 4666
  50.060499  65.0538013 4667
  50.070499  65.0538682 4668
  50.080499  65.0535802 4669
  50.090499  65.0485013 4670
  50.100499  65.0502485 4671
  50.110499  65.0302006 4672
  50.120499  65.0496745 4673
  50.130499  65.0517455 4674
  50.140499  65.0205886 4675
  50.150499  65.0075826 4676
  50.160499  65.0014276 4677
  50.170499  64.9013953 4678
  50.180499  64.9039035 4679
  50.190499  64.9063587 4680
  50.200499  64.9078294 4681
  50.210499  64.9161755 4682
  50.220499  64.9219262 4683
  50.230499  64.9203027 4684
  50.240499  64.9241534 4685
  50.250499  64.9259202 4686
  50.260499  64.9269891 4687
  50.270499  64.9315091 4688
  50.280499  64.9451755 4689
  50.290499  64.9833972 4690
  50.300499  65.0275616 4691
  50.310499  65.1497696 4692
  50.320499  65.1973888 4693
  50.330499  65.2399193 4694
  50.340499  65.2962002 4695
  50.350499  65.3567565 4696
  50.360499  65.3606182 4697
  50.370499  65.3909412 4698
  50.380499  65.3543502 4699
  50.390499  65.3269059 4700
  50.400499  65.3385247 4701
  50.410499  65.365522 4702
  50.420499  65.3815726 4703
  50.430499  65.3843672 4704
  50.440499  65.3823499 4705
  50.450499  65.3675159 4706
  50.460499  65.3738999 4707
  50.470499  65.3831539 4708
  50.480499  65.3919416 4709
  50.490499  65.3989943 4710
  50.500499  65.4128984 4711
  50.510499  65.4323996 4712
  50.520499  65.5211222 4713
  50.530499  65.694504 4714
  50.540499  65.8725812 4715
  50.550499  66.2369093 4716
  50.560499  66.2365044 4717
  50.570499  66.2637267 4718
  50.580499  66.2980172 4719
  50.590499  66.3281026 4720
  50.600499  66.703043 4721
  50.610499  66.6184296 4722
  50.620499  66.660226 4723
  50.630499  66.6816541 4724
  50.640499  66.6915339 4725
  50.650499  66.7093233 4726
  50.660499  66.7206246 4727
  50.670499  66.7011261 4728
  50.680499  66.697147 4729
  50.690499  66.6035868 4730
  50.700499  66.9269406 4731
  50.710499  66.5391944 4732
  50.720499  66.6120023 4733
  50.730499  66.5936909 4734
  50.740499  66.4697393 4735
  50.750499  66.421444 4736
  50.760499  66.4041166 4737
  50.770499  66.353627 4738
  50.780499  64.8775534 4739
  50.790499  65.0841517 4740
  50.800499  64.9146205 4741
  50.810499  65.1168039 4742
  50.820499  64.8834012 4743
  50.830499  65.1241739 4744
  50.840499  65.1800639 4745
  50.850499  65.4362078 4746
  50.860499  65.3757331 4747
  50.870499  65.3965298 4748
  50.880499  65.4423578 4749
  50.890499  65.529522 4750
  50.900499  65.6445643 4751
  50.910499  65.9623376 4752
  50.920499  66.0540933 4753
  50.930499  66.0682097 4754
  50.940499  66.0796081 4755
  50.950499  66.1345792 4756
  50.960499  66.5016219 4757
  50.970499  66.5233298 4758
  50.980499  66.546055 4759
  50.990499  66.5787685 4760
  51.000499  66.5801472 4761
  51.010499  66.5528097 4762
  51.020499  66.5197586 4763
  51.030499  66.5146554 4764
  51.040499  66.4744625 4765
  51.050499  66.4226828 4766
  51.060499  66.4326351 4767
  51.070499  66.4165824 4768
  51.080499  66.3979139 4769
  51.090499  66.415091 4770
  51.100499  66.3962943 4771
  51.110499  66.3755974 4772
  51.120499  66.3432297 4773
  51.130499  66.3235176 4774
  51.140499  66.1744992 4775
  51.150499  66.1734206 4776
  51.160499  66.1849491 4777
  51.170499  66.2044023 4778
  51.180499  66.2163058 4779
  51.1904991  66.2205277 4780
  51.2004991  66.245947 4781
  51.2104991  66.2712325 4782
  51.2204991  66.2624936 4783
  51.2304991  66.2825241 4784
  51.2404991  66.3549035 4785
  51.2504991  66.4195949 4786
  51.2604991  66.4393483 4787
  51.2704991  66.4805305 4788
  51.2804991  66.8069178 4789
  51.2904991  67.1326783 4790
  51.3004991  67.3363649 4791
  51.3104991  67.3491242 4792
  51.3204991  67.3535826 4793
  51.3304991  67.35298 4794
  51.3404991  67.3639206 4795
  51.3504991  67.3800909 4796
  51.3604991  67.398545 4797
  51.3704991  67.4213761 4798
  51.3804991  67.4403405 4799
  51.3904991  67.4601038 4800
  51.4004991  67.4777834 4801
  51.4104991  67.5023392 4802
  51.4204991  67.5113168 4803
  51.4304991  67.5371868 4804
  51.4404991  67.5653435 4805
  51.4504991  67.6383174 4806
  51.4604991  67.8194018 4807
  51.4704991  67.8232043 4808
  51.4804991  67.8879777 4809
  51.4904991  67.9330182 4810
  51.5004991  68.0258929 4811
  51.5104991  68.1075182 4812
  51.5204991  68.1435169 4813
  51.5304991  68.1867934 4814
  51.5404991  68.2290067 4815
  51.5504991  68.5138356 4816
  51.5604991  68.7284976 4817
  51.5704991  68.7412054 4818
  51.5804991  68.768456 4819
  51.5904991  68.7779021 4820
  51.6004991  68.8401119 4821
  51.6104991  68.8703324 4822
  51.6204991  68.9187902 4823
  51.6304991  68.9342214 4824
  51.6404991  68.9499767 4825
  51.6504991  68.9797155 4826
  51.6604991  69.0369923 4827
  51.6704991  69.056489 4828
  51.6804991  69.0891814 4829
  51.6904991  69.1278416 4830
  51.7004991  69.1680473 4831
  51.7104991  69.1946902 4832
  51.7204991  69.2088024 4833
  51.7304991  69.2280702 4834
  51.7404991  69.2388152 4835
  51.7504991  69.2362958 4836
  51.7604991  69.2470283 4837
  51.7704991  69.2790606 4838
  51.7804991  69.2864077 4839
  51.7904991  69.2979921 4840
  51.8004991  69.260995 4841
  51.8104991  69.2489452 4842
  51.8204991  69.2458974 4843
  51.8304991  69.2327995 4844
  51.8404991  69.1961215 4845
  51.8504991  69.0503768 4846
  51.8604991  68.9553959 4847
  51.8704991  69.0487778 4848
  51.8804991  68.9812846 4849
  51.8904991  68.8838032 4850
  51.9004991  68.7187166 4851
  51.9104991  68.6698136 4852
  51.9204991  68.6663752 4853
  51.9304991  68.6519854 4854
  51.9404991  68.657215 4855
  51.9504991  68.4102396 4856
  51.9604991  68.4381362 4857
  51.9704991  68.4720634 4858
  51.9804991  68.4306482 4859
  51.9904991  68.2444603 4860
  52.0004991  68.2009678 4861
  52.0104991  67.9045022 4862
  52.0204991  67.7790306 4863
  52.0304991  66.5214923 4864
  52.0404991  66.3920395 4865
  52.0504991  66.686974 4866
  52.0604991  66.8750175 4867
  52.0704991  66.9086141 4868
  52.0804991  66.8704324 4869
  52.0904991  66.858968 4870
  52.1004991  66.935814 4871
  52.1104991  67.1375137 4872
  52.1204991  67.1176946 4873
  52.1304991  67.4070452 4874
  52.1404991  67.8904682 4875
  52.1504991  68.1613526 4876
  52.1604991  68.4365413 4877
  52.1704991  68.7876686 4878
  52.1804991  68.8236824 4879
  52.1904991  68.8971818 4880
  52.2004991  68.9545966 4881
  52.2104991  69.1927817 4882
  52.2204991  69.1590118 4883
  52.2304991  69.2089734 4884
  52.2404991  69.2780862 4885
  52.2504991  69.2963177 4886
  52.2604991  69.3707877 4887
  52.2704991  69.3967213 4888
  52.2804991  69.4315665 4889
  52.2904991  69.4117293 4890
  52.3004991  69.4156827 4891
  52.3104991  69.4126169 4892
  52.3204991  69.3783446 4893
  52.3304991  69.3752519 4894
  52.3404991  69.3921001 4895
  52.3504991  69.3937662 4896
  52.3604991  69.3849804 4897
  52.3704991  69.4134783 4898
  52.3804991  69.3701436 4899
  52.3904991  68.9897661 4900
  52.4004991  69.2732514 4901
  52.4104991  68.8710205 4902
  52.4204991  68.7578212 4903
  52.4304991  68.7757138 4904
  52.4404991  68.7261441 4905
  52.4504991  68.7154299 4906
  52.4604991  68.5012778 4907
  52.4704991  68.5534114 4908
  52.4804991  68.5084471 4909
  52.4904991  68.3710331 4910
  52.5004991  68.371765 4911
  52.5104991  68.2733565 4912
  52.5204991  68.198483 4913
  52.5304991  68.1839187 4914
  52.5404991  68.134648 4915
  52.5504991  68.1640886 4916
  52.5604991  68.15697 4917
  52.5704991  68.1614823 4918
  52.5804991  68.1550258 4919
  52.5904991  68.1392544 4920
  52.6004991  68.1331109 4921
  52.6104991  68.0835368 4922
  52.6204991  68.0531012 4923
  52.6304991  66.4445456 4924
  52.6404991  66.4857002 4925
  52.6504991  66.5641105 4926
  52.6604991  66.6032573 4927
  52.6704991  66.6562365 4928
  52.6804991  66.8645804 4929
  52.6904991  66.8276745 4930
  52.7004991  66.7855093 4931
  52.7104991  66.7832055 4932
  52.7204991  66.8347189 4933
  52.7304991  66.9892741 4934
  52.7404991  67.1663666 4935
  52.7504991  67.4666788 4936
  52.7604991  67.3285228 4937
  52.7704991  67.6499773 4938
  52.7804991  67.6380437 4939
  52.7904991  67.6316967 4940
  52.8004991  67.616498 4941
  52.8104991  67.6033321 4942
  52.8204991  67.5919387 4943
  52.8304991  67.5910569 4944
  52.8404991  67.5823862 4945
  52.8504991  67.5374866 4946
  52.8604991  67.4805095 4947
  52.8704991  67.4085148 4948
  52.8804991  67.3577685 4949
  52.8904991  65.9216174 4950
  52.9004991  65.9337782 4951
  52.9104991  66.0107112 4952
  52.9204991  66.0240622 4953
  52.9304991  66.0109218 4954
  52.9404991  65.9745902 4955
  52.9504991  66.0126082 4956
  52.9604991  66.036234 4957
  52.9704991  66.1933145 4958
  52.9804991  66.2004833 4959
  52.9904991  66.2020742 4960
  53.0004991  66.1981309 4961
  53.0104991  66.4136882 4962
  53.0204991  66.3891866 4963
  53.0304991  66.3917609 4964
  53.0404991  66.3881016 4965
  53.0504991  66.6444731 4966
  53.0604991  66.6266933 4967
  53.0704991  66.6756757 4968
  53.0804991  66.9450824 4969
  53.0904991  67.1248818 4970
  53.1004991  67.1639066 4971
  53.1104991  67.1510568 4972
  53.1204991  67.144838 4973
  53.1304991  67.133736 4974
  53.1404991  67.1401034 4975
  53.1504991  67.1419443 4976
  53.1604991  67.0649175 4977
  53.1704991  67.0032011 4978
  53.1804991  66.9812222 4979
  53.1904991  66.9373211 4980
  53.2004991  66.8500163 4981
  53.2104991  65.6964645 4982
  53.2204991  65.7394308 4983
  53.2304991  65.7038516 4984
  53.2404991  65.6738778 4985
  53.2504991  65.6608275 4986
  53.2604991  65.6701103 4987
  53.2704991  65.6984187 4988
  53.2804991  65.9007715 4989
  53.2904991  65.9479844 4990
  53.3004992  65.9300256 4991
  53.3104992  65.9206577 4992
  53.3204992  66.0088584 4993
  53.3304992  65.9902586 4994
  53.3404992  65.9956539 4995
  53.3504992  66.1261096 4996
  53.3604992  66.1837063 4997
  53.3704992  66.3589037 4998
  53.3804992  66.3197914 4999
  53.3904992  66.3259857 5000
  53.4004992  66.3500575 5001
  53.4104992  67.0822644 5002
  53.4204992  67.2877163 5003
  53.4304992  67.3874247 5004
  53.4404992  67.3915063 5005
  53.4504992  67.4196609 5006
  53.4604992  67.525163 5007
  53.4704992  67.9457264 5008
  53.4804992  67.9910118 5009
  53.4904992  67.9358165 5010
  53.5004992  67.9397131 5011
  53.5104992  67.977813 5012
  53.5204992  67.9989118 5013
  53.5304992  67.9824267 5014
  53.5404992  67.9609201 5015
  53.5504992  67.9619884 5016
  53.5604992  67.9664049 5017
  53.5704992  67.9633621 5018
  53.5804992  67.9769278 5019
  53.5904992  67.9695817 5020
