 ncam==
 232
  mutuals...
  2.7122E+02  2.7110E+02  2.7068E+02  2.7003E+02
  2.6925E+02  2.6832E+02  2.6725E+02  2.6604E+02
  2.6482E+02  2.6340E+02  2.6155E+02  2.5964E+02
  2.5719E+02  2.5408E+02  2.5031E+02  2.4592E+02
  2.4094E+02  2.3540E+02  2.2937E+02  2.2290E+02
  2.1468E+02  2.0741E+02  2.0136E+02  1.9376E+02
  1.8623E+02  1.7886E+02  1.7165E+02  1.6460E+02
  1.5768E+02  1.5092E+02  1.4434E+02  1.3729E+02
  1.3097E+02  1.2550E+02  1.1958E+02  1.1385E+02
  1.0832E+02  1.0299E+02  9.7882E+01  9.3143E+01
  8.9016E+01  8.5626E+01  8.3010E+01  8.1281E+01
  8.0586E+01  8.1025E+01  8.2800E+01  8.6134E+01
  9.1275E+01  9.8554E+01  1.0792E+02  1.1890E+02
  1.3129E+02  1.4531E+02  1.6123E+02  1.7938E+02
  2.0014E+02  2.2401E+02  2.5160E+02  2.8370E+02
  3.2134E+02  3.6591E+02  4.1944E+02  4.8470E+02
  5.6609E+02  6.7052E+02  2.3391E+02  1.9517E+02
  2.6090E+02  2.3382E+02  2.1744E+02  2.1616E+02
  7.3801E+02  9.1225E+02  1.2163E+03  1.8883E+03
  1.2165E+03  9.1264E+02  7.3843E+02  6.1786E+02
  5.2729E+02  4.5606E+02  3.9808E+02  3.4998E+02
  3.0955E+02  2.8528E+02  2.6951E+02  2.4795E+02
  2.2721E+02  2.1218E+02  2.0192E+02  1.9557E+02
  1.9240E+02  1.9187E+02  1.9348E+02  1.9696E+02
  2.0201E+02  2.0836E+02  2.1588E+02  2.2440E+02
  2.3297E+02  2.4271E+02  2.5242E+02  2.6025E+02
  2.6689E+02  2.7250E+02  2.7698E+02  2.8140E+02
  2.8555E+02  2.8887E+02  2.9170E+02  2.9403E+02
  2.9587E+02  2.9724E+02  2.9816E+02  2.9860E+02
  2.9861E+02  2.9828E+02  2.9795E+02  2.9734E+02
  2.9609E+02  2.9448E+02  2.9260E+02  2.9061E+02
  2.8854E+02  2.8638E+02  2.8412E+02  2.8229E+02
  2.8108E+02  2.7929E+02  2.7635E+02  2.7262E+02
  2.6807E+02  2.6275E+02  2.5669E+02  2.4997E+02
  2.4265E+02  2.3482E+02  2.2655E+02  2.1793E+02
  2.1010E+02  2.0106E+02  1.9090E+02  1.8196E+02
  1.7331E+02  1.6496E+02  1.5690E+02  1.4913E+02
  1.4166E+02  1.3449E+02  1.2763E+02  1.2109E+02
  1.1487E+02  1.0899E+02  1.0449E+02  1.0004E+02
  9.5554E+01  9.2997E+01  9.1626E+01  9.1603E+01
  9.3121E+01  9.6459E+01  1.0188E+02  1.0974E+02
  1.1994E+02  1.3189E+02  1.4535E+02  1.6052E+02
  1.7775E+02  1.9734E+02  2.1968E+02  2.4532E+02
  2.7499E+02  3.0951E+02  3.4996E+02  3.9799E+02
  4.5590E+02  5.2718E+02  6.1764E+02  6.7004E+02
  8.0803E+02  9.8608E+02  1.1060E+03  9.7664E+02
  8.0009E+02  6.6409E+02  5.6115E+02  4.8078E+02
  4.1636E+02  3.6338E+02  3.1919E+02  2.8187E+02
  2.5792E+02  2.4343E+02  2.2451E+02  2.0463E+02
  1.8977E+02  1.7895E+02  1.7145E+02  1.6667E+02
  1.6413E+02  1.6342E+02  1.6429E+02  1.6648E+02
  1.6981E+02  1.7412E+02  1.7924E+02  1.8512E+02
  1.9163E+02  1.9869E+02  2.0594E+02  2.1291E+02
  2.1951E+02  2.2486E+02  2.3083E+02  2.3706E+02
  2.4215E+02  2.4686E+02  2.5115E+02  2.5434E+02
