 tt[s]	gap1[m]	gap2[m]	gap3[m]	gap4[m]	gap5[m]	gap6[m]                 
   1.3920000661164522        1.3990961917070854       0.46086996563773813       0.78368108966392225        1.5939356394312743        2.7312240699595680       0.15802243502361449     
   1.3940000662114471        1.4026587552196883       0.46614302634697719       0.78118146910228892        1.5913489933683231        2.7295546554827488       0.15812346283596568     
   1.3960000663064420        1.4061952378800107       0.47197494080289898       0.77863184468851965        1.5886366079836738        2.7277406173162810       0.15820071159289348     
   1.3980000664014369        1.4097141330924783       0.47587907531400736       0.77582306398621348        1.5854863165079385        2.7255351976249744       0.15822678209113655     
   1.4000000664964318        1.4132053662805086       0.48156237881473923       0.77332046177546310        1.5825540235455440        2.7230883650159727       0.15824914411762639     
   1.4020000665914267        1.4166776824714999       0.48667316813848988       0.77078216273338440        1.5795495331345155        2.7212737971317580       0.15825718841347405     
   1.4040000666864216        1.4201244921728853       0.49167290556878968       0.76826541596084164        1.5765587672506802        2.7191311025662430       0.15825725252582321     
   1.4060000667814165        1.4235505190133597       0.49662571739690281       0.76565680955749049        1.5735591184127691        2.7169524629576860       0.15825567936815052     
   1.4080000668764114        1.4269266414055839       0.50154317977733487       0.76303808444849985        1.5705650330084779        2.7147004927472436       0.15824391869338911     
   1.4100000669714063        1.4302095684467686       0.50642396279732871       0.76050747704001409        1.5676271111193532        2.7124486287540699       0.15822969632604819     
   1.4120000670664012        1.4334748717443726       0.51126241222851287       0.75797888911811651        1.5647320651248897        2.7102224517973328       0.15821234608031307     
   1.4140000671613961        1.4367073935169143       0.51603801606472810       0.75565995382732565        1.5626163164243427        2.7083424418493980       0.15824473954053264     
   1.4160000672563910        1.4399124446321157       0.52075830454136840       0.75349491774903088        1.5596998866447149        2.7066327907981336       0.15829775876512939     
   1.4180000673513860        1.4431314388598611       0.52548137279369123       0.75049670960659431        1.5561667156974976        2.7041729739214131       0.15826476000206655     
   1.4200000674463809        1.4463192015365738       0.53014519397941307       0.74791383623069818        1.5530248721876847        2.7020414028827324       0.15826552297952276     
   1.4220000675413758        1.4494699589327793       0.53474209234477277       0.74577997539590057        1.5504582724048857        2.7003044861391241       0.15831247558249595     
   1.4240000676363707        1.4526413865243135       0.53934766682574442       0.74281226568774805        1.5469054718998518        2.6977716601366528       0.15826445734103961     
   1.4260000677313656        1.4558279299746575       0.54388746320318826       0.74017466177804747        1.5437392453353482        2.6955642959711148       0.15824471225887005     
   1.4280000678263605        1.4590551843700754       0.54836521092158319       0.73738938423056666        1.5403988365806076        2.6932873803006854       0.15821944043279262     
   1.4300000679213554        1.4623493526831459       0.55281422439831429       0.73467577049403054        1.5371897358996904        2.6910747334954088       0.15819735811570534     
   1.4320000680163503        1.4656994412743201       0.55721708036907791       0.73241103586650425        1.5345414905395032        2.6892650377232106       0.15821980571471866     
   1.4340000681113452        1.4691378566446023       0.56160933990325224       0.72978144408833678        1.5315259042769627        2.6871466481826558       0.15820680617166813     
   1.4360000682063401        1.4726463428017631       0.56564693567514990       0.72713616198094810        1.5284464618848042        2.6849988067774984       0.15819125144008372     
   1.4380000683013350        1.4759931198892700       0.56890035773403669       0.72451331442321643        1.5254040056292657        2.6828599124438210       0.15817141618688307     
   1.4400000683963299        1.4792996778390290       0.57375367190745841       0.72193503178553187        1.5224344806829253        2.6807404379107043       0.15815131397909313     
   1.4420000684913248        1.4826026713426110       0.57856638227588553       0.71933554317428594        1.5194705423708164        2.6786220420416385       0.15812679958070264     
   1.4440000685863197        1.4859245048333538       0.58271978955118831       0.71637433206963941        1.5160257402782560        2.6760885877811238       0.15804617344591357     
   1.4460000686813146        1.4892044761338257       0.58680431582641812       0.71406337273208997        1.5136721647985159        2.6742296907597711       0.15803678744734329     
   1.4480000687763095        1.4924976968143837       0.59088803371586696       0.71138140418443685        1.5103285439310665        2.6720810381341895       0.15799514832789363     
   1.4500000688713044        1.4957807763046400       0.59494429181563202       0.70870227001249220        1.5071518318198180        2.6698932040244610       0.15794439145208733     
   1.4520000689662993        1.4990608631376230       0.59898354245182994       0.70603125893345142        1.5040206049183007        2.6677480096771111       0.15790230431955049     
   1.4540000690612942        1.5023309303301482       0.60299859997144434       0.70328826947889045        1.5009389077148496        2.6656407962639559       0.15786978785602418     
   1.4560000691562891        1.5056025736251604       0.60700540630497846       0.70059817139270331        1.4978960228116767        2.6635401847339382       0.15783664120957369     
   1.4580000692512840        1.5088724172932377       0.61100118932740943       0.69792681800914680        1.4947774359063986        2.6613680138945712       0.15779326673983007     
   1.4600000693462789        1.5121257869068430       0.61496918413522905       0.69520521441879102        1.4916679927916880        2.6592227764393570       0.15775258333809444     
   1.4620000694412738        1.5153777766810650       0.61892888215424957       0.69244138359628604        1.4886298729859588        2.6571337412130274       0.15772335746019597     
   1.4640000695362687        1.5186161980095421       0.62286665348762482       0.68953486428472643        1.4855691498884533        2.6550570395768811       0.15769743623171770     
   1.4660000696312636        1.5218528074329278       0.62679764131876570       0.68669462940601089        1.4825725565992824        2.6530034192472702       0.15767270974172945     
   1.4680000697262585        1.5250905940274386       0.63072669475476839       0.68393074373732143        1.4796149662944471        2.6509498140836811       0.15764725566431900     
